id,gender,masterCategory,subCategory,articleType,season,usage,source,label_source,cluster,relative_path
900816,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900816,notebooks/Task1/dataset1/images/900816.jpg
900819,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900819,notebooks/Task1/dataset1/images/900819.jpg
900824,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900824,notebooks/Task1/dataset1/images/900824.jpg
900826,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900826,notebooks/Task1/dataset1/images/900826.jpg
900828,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900828,notebooks/Task1/dataset1/images/900828.jpg
900829,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900829,notebooks/Task1/dataset1/images/900829.jpg
900830,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900830,notebooks/Task1/dataset1/images/900830.jpg
900833,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900833,notebooks/Task1/dataset1/images/900833.jpg
900836,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900836,notebooks/Task1/dataset1/images/900836.jpg
900837,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900837,notebooks/Task1/dataset1/images/900837.jpg
900841,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900841,notebooks/Task1/dataset1/images/900841.jpg
900844,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900844,notebooks/Task1/dataset1/images/900844.jpg
900846,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900846,notebooks/Task1/dataset1/images/900846.jpg
900850,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900850,notebooks/Task1/dataset1/images/900850.jpg
900851,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900851,notebooks/Task1/dataset1/images/900851.jpg
900852,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900852,notebooks/Task1/dataset1/images/900852.jpg
900854,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900854,notebooks/Task1/dataset1/images/900854.jpg
900855,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900855,notebooks/Task1/dataset1/images/900855.jpg
900856,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900856,notebooks/Task1/dataset1/images/900856.jpg
900857,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900857,notebooks/Task1/dataset1/images/900857.jpg
900860,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900860,notebooks/Task1/dataset1/images/900860.jpg
900863,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900863,notebooks/Task1/dataset1/images/900863.jpg
900864,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900864,notebooks/Task1/dataset1/images/900864.jpg
900865,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900865,notebooks/Task1/dataset1/images/900865.jpg
900866,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900866,notebooks/Task1/dataset1/images/900866.jpg
900867,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900867,notebooks/Task1/dataset1/images/900867.jpg
900873,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900873,notebooks/Task1/dataset1/images/900873.jpg
900877,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900877,notebooks/Task1/dataset1/images/900877.jpg
900879,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900879,notebooks/Task1/dataset1/images/900879.jpg
900882,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900882,notebooks/Task1/dataset1/images/900882.jpg
900885,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900885,notebooks/Task1/dataset1/images/900885.jpg
900891,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900891,notebooks/Task1/dataset1/images/900891.jpg
900892,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900892,notebooks/Task1/dataset1/images/900892.jpg
900893,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900893,notebooks/Task1/dataset1/images/900893.jpg
900895,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900895,notebooks/Task1/dataset1/images/900895.jpg
900896,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900896,notebooks/Task1/dataset1/images/900896.jpg
900897,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900897,notebooks/Task1/dataset1/images/900897.jpg
900898,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900898,notebooks/Task1/dataset1/images/900898.jpg
900900,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900900,notebooks/Task1/dataset1/images/900900.jpg
900901,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900901,notebooks/Task1/dataset1/images/900901.jpg
900903,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900903,notebooks/Task1/dataset1/images/900903.jpg
900904,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900904,notebooks/Task1/dataset1/images/900904.jpg
900906,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900906,notebooks/Task1/dataset1/images/900906.jpg
900907,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900907,notebooks/Task1/dataset1/images/900907.jpg
900910,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900910,notebooks/Task1/dataset1/images/900910.jpg
900911,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900911,notebooks/Task1/dataset1/images/900911.jpg
900918,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900918,notebooks/Task1/dataset1/images/900918.jpg
900919,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900919,notebooks/Task1/dataset1/images/900919.jpg
900920,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900920,notebooks/Task1/dataset1/images/900920.jpg
900922,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900922,notebooks/Task1/dataset1/images/900922.jpg
900923,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900923,notebooks/Task1/dataset1/images/900923.jpg
900927,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900927,notebooks/Task1/dataset1/images/900927.jpg
900929,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900929,notebooks/Task1/dataset1/images/900929.jpg
900931,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900931,notebooks/Task1/dataset1/images/900931.jpg
900932,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900932,notebooks/Task1/dataset1/images/900932.jpg
900943,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900943,notebooks/Task1/dataset1/images/900943.jpg
900944,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900944,notebooks/Task1/dataset1/images/900944.jpg
900945,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900945,notebooks/Task1/dataset1/images/900945.jpg
900947,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900947,notebooks/Task1/dataset1/images/900947.jpg
900955,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900955,notebooks/Task1/dataset1/images/900955.jpg
900962,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900962,notebooks/Task1/dataset1/images/900962.jpg
900967,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900967,notebooks/Task1/dataset1/images/900967.jpg
900969,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900969,notebooks/Task1/dataset1/images/900969.jpg
900970,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900970,notebooks/Task1/dataset1/images/900970.jpg
900976,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900976,notebooks/Task1/dataset1/images/900976.jpg
900985,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900985,notebooks/Task1/dataset1/images/900985.jpg
900988,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900988,notebooks/Task1/dataset1/images/900988.jpg
900994,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900994,notebooks/Task1/dataset1/images/900994.jpg
900995,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900995,notebooks/Task1/dataset1/images/900995.jpg
900999,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900999,notebooks/Task1/dataset1/images/900999.jpg
901002,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901002,notebooks/Task1/dataset1/images/901002.jpg
901003,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901003,notebooks/Task1/dataset1/images/901003.jpg
901005,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901005,notebooks/Task1/dataset1/images/901005.jpg
901007,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901007,notebooks/Task1/dataset1/images/901007.jpg
901009,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901009,notebooks/Task1/dataset1/images/901009.jpg
901011,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901011,notebooks/Task1/dataset1/images/901011.jpg
901013,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901013,notebooks/Task1/dataset1/images/901013.jpg
901014,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901014,notebooks/Task1/dataset1/images/901014.jpg
901022,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901022,notebooks/Task1/dataset1/images/901022.jpg
901023,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901023,notebooks/Task1/dataset1/images/901023.jpg
901024,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901024,notebooks/Task1/dataset1/images/901024.jpg
901029,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901029,notebooks/Task1/dataset1/images/901029.jpg
901031,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901031,notebooks/Task1/dataset1/images/901031.jpg
901033,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901033,notebooks/Task1/dataset1/images/901033.jpg
901037,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901037,notebooks/Task1/dataset1/images/901037.jpg
901038,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901038,notebooks/Task1/dataset1/images/901038.jpg
901041,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901041,notebooks/Task1/dataset1/images/901041.jpg
901043,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901043,notebooks/Task1/dataset1/images/901043.jpg
901047,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901047,notebooks/Task1/dataset1/images/901047.jpg
901054,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901054,notebooks/Task1/dataset1/images/901054.jpg
901055,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901055,notebooks/Task1/dataset1/images/901055.jpg
901060,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901060,notebooks/Task1/dataset1/images/901060.jpg
901066,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901066,notebooks/Task1/dataset1/images/901066.jpg
901068,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901068,notebooks/Task1/dataset1/images/901068.jpg
901071,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901071,notebooks/Task1/dataset1/images/901071.jpg
901072,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901072,notebooks/Task1/dataset1/images/901072.jpg
901073,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901073,notebooks/Task1/dataset1/images/901073.jpg
901077,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901077,notebooks/Task1/dataset1/images/901077.jpg
901082,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901082,notebooks/Task1/dataset1/images/901082.jpg
901085,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901085,notebooks/Task1/dataset1/images/901085.jpg
901086,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901086,notebooks/Task1/dataset1/images/901086.jpg
901088,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901088,notebooks/Task1/dataset1/images/901088.jpg
901091,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901091,notebooks/Task1/dataset1/images/901091.jpg
901094,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901094,notebooks/Task1/dataset1/images/901094.jpg
901095,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901095,notebooks/Task1/dataset1/images/901095.jpg
901097,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901097,notebooks/Task1/dataset1/images/901097.jpg
901103,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901103,notebooks/Task1/dataset1/images/901103.jpg
901104,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901104,notebooks/Task1/dataset1/images/901104.jpg
901106,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901106,notebooks/Task1/dataset1/images/901106.jpg
901109,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901109,notebooks/Task1/dataset1/images/901109.jpg
901110,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901110,notebooks/Task1/dataset1/images/901110.jpg
901115,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901115,notebooks/Task1/dataset1/images/901115.jpg
901118,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901118,notebooks/Task1/dataset1/images/901118.jpg
901120,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901120,notebooks/Task1/dataset1/images/901120.jpg
901121,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901121,notebooks/Task1/dataset1/images/901121.jpg
901130,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901130,notebooks/Task1/dataset1/images/901130.jpg
901132,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901132,notebooks/Task1/dataset1/images/901132.jpg
901135,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901135,notebooks/Task1/dataset1/images/901135.jpg
901136,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901136,notebooks/Task1/dataset1/images/901136.jpg
901139,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901139,notebooks/Task1/dataset1/images/901139.jpg
901142,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901142,notebooks/Task1/dataset1/images/901142.jpg
901143,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901143,notebooks/Task1/dataset1/images/901143.jpg
901144,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901144,notebooks/Task1/dataset1/images/901144.jpg
901151,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901151,notebooks/Task1/dataset1/images/901151.jpg
901153,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901153,notebooks/Task1/dataset1/images/901153.jpg
901157,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901157,notebooks/Task1/dataset1/images/901157.jpg
901163,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901163,notebooks/Task1/dataset1/images/901163.jpg
901165,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901165,notebooks/Task1/dataset1/images/901165.jpg
901167,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901167,notebooks/Task1/dataset1/images/901167.jpg
901169,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901169,notebooks/Task1/dataset1/images/901169.jpg
901171,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901171,notebooks/Task1/dataset1/images/901171.jpg
901175,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901175,notebooks/Task1/dataset1/images/901175.jpg
901176,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901176,notebooks/Task1/dataset1/images/901176.jpg
901180,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901180,notebooks/Task1/dataset1/images/901180.jpg
901181,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901181,notebooks/Task1/dataset1/images/901181.jpg
901184,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901184,notebooks/Task1/dataset1/images/901184.jpg
901185,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901185,notebooks/Task1/dataset1/images/901185.jpg
901188,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901188,notebooks/Task1/dataset1/images/901188.jpg
901189,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901189,notebooks/Task1/dataset1/images/901189.jpg
901191,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901191,notebooks/Task1/dataset1/images/901191.jpg
901192,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901192,notebooks/Task1/dataset1/images/901192.jpg
901198,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901198,notebooks/Task1/dataset1/images/901198.jpg
901199,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,901199,notebooks/Task1/dataset1/images/901199.jpg
