id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename,group_id,source,label_source,relative_path
32415,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men Fly White T-shirt,32415.jpg,8f75075858dd231812b79dc931f059bceaefe531481b3d4d53d9c6304498f0bd,supplied,supplied_manifest,datasets/train/images_train/32415.jpg
32416,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Sports,ADIDAS Men Blue Jersey,32416.jpg,33dca9754a0bc416b08afdbeef11da72a9c8d5a858e57991e11f99aa0b571629,supplied,supplied_manifest,datasets/train/images_train/32416.jpg
32417,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Sports,ADIDAS Men White Jersey,32417.jpg,8ceb7a9b9a1348bb90649550a4dc8b0a03985d7fcbccd948f0c13c7ee50d4b9f,supplied,supplied_manifest,datasets/train/images_train/32417.jpg
32419,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012,Sports,ADIDAS Men Grey Shorts,32419.jpg,f7d40619c3b03db240add7b3675a227b5274d12d0cf3950fc0d68b64b94910f8,supplied,supplied_manifest,datasets/train/images_train/32419.jpg
32421,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,ADIDAS Men Printed Yellow T-shirt,32421.jpg,4923aaa6ffc13ea33c8d5c0ff8d0b49adc09a3d6a15c357eafee511b8cc82ad0,supplied,supplied_manifest,datasets/train/images_train/32421.jpg
32422,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,ADIDAS Men One Love Black T-shirt,32422.jpg,4e3050ec064a84bb0563b0391d8cb0a90d0013675fef4ca3640854334f41bdc6,supplied,supplied_manifest,datasets/train/images_train/32422.jpg
32423,Unisex,Accessories,Headwear,Caps,Black,Summer,2012,Casual,ADIDAS Unisex Black Cap,32423.jpg,54ba93f7d13b108bfc583f86170d13ec6a508dc19d0e7590b4f5718d8bd10185,supplied,supplied_manifest,datasets/train/images_train/32423.jpg
32424,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Sports,ADIDAS Men Black T-shirt,32424.jpg,00de5c28ee987ed926b8f02ebfb1c56485dfc16df8ae1d88c2ca3f45b801bef1,supplied,supplied_manifest,datasets/train/images_train/32424.jpg
32425,Men,Apparel,Topwear,Tshirts,White,Fall,2012,Sports,ADIDAS Men White Polo T-shirt,32425.jpg,ab9654ff9e56a3eafe457ac73b7e3432e2231cac63758ccff0bef0d99bebb291,supplied,supplied_manifest,datasets/train/images_train/32425.jpg
32426,Men,Apparel,Bottomwear,Shorts,White,Summer,2012,Sports,ADIDAS Men White Shorts,32426.jpg,d32c37a5d98cc8cde299f4b5c6a663c8eec030c8cdc05946a26d505b7e8e2009,supplied,supplied_manifest,datasets/train/images_train/32426.jpg
32427,Men,Apparel,Bottomwear,Shorts,Black,Summer,2010,Casual,ADIDAS Men Black 3/4 Length Pants,32427.jpg,22a11fc3cc01e65a7e158a447287273fbaba8523765fa2a796e083de7d38c1be,supplied,supplied_manifest,datasets/train/images_train/32427.jpg
32429,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,ADIDAS Men Training Black Shorts,32429.jpg,12c5e1b5be35a0aebc880f855418515c3527f6d731507b39eefb800d7e91edae,supplied,supplied_manifest,datasets/train/images_train/32429.jpg
32430,Unisex,Accessories,Headwear,Caps,Navy Blue,Summer,2012,Casual,ADIDAS Unisex Polyester Navy Blue Cap,32430.jpg,a1b68452bc76995514ebf0e7fcd52bc02b581bb5c1e2b64a8c56e2fe4ecacc1b,supplied,supplied_manifest,datasets/train/images_train/32430.jpg
32431,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,ADIDAS Men Black Shorts,32431.jpg,da03b49c314d815f5139a305bc247962f4220edcd30bcc97ef209ef1928c85ac,supplied,supplied_manifest,datasets/train/images_train/32431.jpg
32432,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Sports,ADIDAS Men Black Jersey,32432.jpg,5460a787f9095755481dffe1604f7472469685553247afe7ddead767974f2f8b,supplied,supplied_manifest,datasets/train/images_train/32432.jpg
32434,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Sports,ADIDAS Men Navy Blue Polo T-shirt,32434.jpg,67cccb1f4aa4c9ae563004e624640d092b03622919b0b9110b56ae97b2f314ad,supplied,supplied_manifest,datasets/train/images_train/32434.jpg
32435,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,ADIDAS Men Spectrum Night Blue T-shirt,32435.jpg,4045757d7993e6c4629ddb8464215bf23f0c25d3b2738274793c6cfff60694b8,supplied,supplied_manifest,datasets/train/images_train/32435.jpg
32438,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Sports,ADIDAS Men Tank Blue T-shirt,32438.jpg,a0167c77ba63678cdd1b85e926f3ad3f6b617188ebb7362cbafc9c7cd9562652,supplied,supplied_manifest,datasets/train/images_train/32438.jpg
32440,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Sports,ADIDAS Men Black Polo T-shirt,32440.jpg,39774147e607bce32b1f3db139d3f8a737dcef49d4f68e276d6fae89c5edf6be,supplied,supplied_manifest,datasets/train/images_train/32440.jpg
32441,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Sports,ADIDAS Men Navy Blue Polo T-shirt,32441.jpg,1db13f55638a671ebb1b738e8a4bb9e83254a606e19f489b7537ef7849b38386,supplied,supplied_manifest,datasets/train/images_train/32441.jpg
32444,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2015,Sports,ADIDAS Men Navy Blue Shorts,32444.jpg,09a2fbe0652628747ad668fcd3ced39053cef39334439330c02c7d814d3bf4e0,supplied,supplied_manifest,datasets/train/images_train/32444.jpg
32445,Men,Apparel,Bottomwear,Shorts,Black,Winter,2014,Sports,Adidas Men Black Shorts,32445.jpg,833b7096d491eb2b5399cb63e7958168bd03b7e43b9efd97a525fed3b94693a7,supplied,supplied_manifest,datasets/train/images_train/32445.jpg
32446,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,ADIDAS Men Black 3/4 Length Pants,32446.jpg,e87d5ef3bee1bf307fa3ecc5e95b8e6c586b2296addbd1f4ee67dabadef146f4,supplied,supplied_manifest,datasets/train/images_train/32446.jpg
32447,Men,Apparel,Bottomwear,Shorts,Black,Winter,2014,Sports,ADIDAS Men Black 3/4 Length Pants,32447.jpg,34b2ab11192afe1fdd32bca5b09e7d49afc0fcba89ac793832e9ab58abbe03ce,supplied,supplied_manifest,datasets/train/images_train/32447.jpg
32449,Men,Apparel,Bottomwear,Shorts,White,Summer,2012,Sports,ADIDAS Men White 3/4 Length Pants,32449.jpg,0d9423f74d5a34c53aa20aa630de7d483eecdf5f9fde6d8c1fa8a089dd8f9396,supplied,supplied_manifest,datasets/train/images_train/32449.jpg
32450,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,ADIDAS Women Printed Black T-shirt,32450.jpg,875e6407360b891216e6ab36c542226d8eb3520b1fcca7f0bfb9f71518dd8efc,supplied,supplied_manifest,datasets/train/images_train/32450.jpg
32451,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,ADIDAS Women Graphic Grey T-shirt,32451.jpg,4cac6a434dd7c200d8698f4cb0b5dfad9dbad7e7320bf9261345d22f9202690e,supplied,supplied_manifest,datasets/train/images_train/32451.jpg
32455,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men Polo White T-shirt,32455.jpg,64b65bdb3f9d0b69c334829cb1e30ef7791fa870d99b249f3c969f2e7a3de8ce,supplied,supplied_manifest,datasets/train/images_train/32455.jpg
32456,Men,Apparel,Bottomwear,Track Pants,Black,Spring,2013,Sports,ADIDAS Men Black Track Pants,32456.jpg,eeefa866fb30ec410d70ef31c4dfc11c851aa4915636c5059796d9811d588534,supplied,supplied_manifest,datasets/train/images_train/32456.jpg
32457,Men,Apparel,Bottomwear,Shorts,Black,Spring,2013,Sports,ADIDAS Men Black Shorts,32457.jpg,a7e86e9d8d6b4acf24e024b8dd88c4d5429ee097e9501611d0578410bfe83139,supplied,supplied_manifest,datasets/train/images_train/32457.jpg
32458,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,ADIDAS Women Graphic Blue T-shirt,32458.jpg,f3ac6636ded5ccdd517fd8eff6df20f640dc222e6e1ef01a30aa277e47308688,supplied,supplied_manifest,datasets/train/images_train/32458.jpg
32459,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,ADIDAS Men Tank Green T-shirt,32459.jpg,485325cbb0910edc3e32b36f9b364628fec79f5e0745f662fab3269a49e1c00a,supplied,supplied_manifest,datasets/train/images_train/32459.jpg
32461,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Sports,ADIDAS Men Navy Blue Polo T-shirt,32461.jpg,2a448b5bb81ee564e68f5e5452577d56f2a330248e59b3112b1222b0d68d654e,supplied,supplied_manifest,datasets/train/images_train/32461.jpg
32462,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men Polo White T-shirt,32462.jpg,b4d40a99526a777244e8e1844cd5f36c4b8e714db548323dd2e00546df073bda,supplied,supplied_manifest,datasets/train/images_train/32462.jpg
32463,Men,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,ADIDAS Men Clima Teal T-shirt,32463.jpg,58a8ca904189645002642728878694195bcfc439f7eb16bb5189bbebdfce2047,supplied,supplied_manifest,datasets/train/images_train/32463.jpg
32464,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,ADIDAS Men Graphic Black T-shirt,32464.jpg,881b70028a91037c35973213aa65a7c2f7513812a097c0f0da7d0a81d33c2784,supplied,supplied_manifest,datasets/train/images_train/32464.jpg
32466,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men Graphic White T-shirt,32466.jpg,300f67a555c9cbb518c1def69f80e19ee39afdced753182cf44989f5a142a448,supplied,supplied_manifest,datasets/train/images_train/32466.jpg
32467,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men Almighty Zeus White T-shirt,32467.jpg,592fcd3fd6070a2769441545ecdc9e524c0e01af7dcb6eab3c4100b54e8cabd6,supplied,supplied_manifest,datasets/train/images_train/32467.jpg
32468,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Sports,ADIDAS Men Black T-shirt,32468.jpg,415b63be4991c1d7877b7a8bbf1cc473e80b27ace46ea88de2af5eae133da850,supplied,supplied_manifest,datasets/train/images_train/32468.jpg
32471,Unisex,Accessories,Socks,Socks,Black,Summer,2012,Casual,ADIDAS Unisex Pack of 3 Black Socks,32471.jpg,a1c24a1d2d23b082f94c9bf2174586ffd780587627711dca38e8eb17c6b8f0fe,supplied,supplied_manifest,datasets/train/images_train/32471.jpg
32472,Unisex,Accessories,Socks,Socks,White,Summer,2012,Sports,ADIDAS Unisex White Socks,32472.jpg,87be1e23891c3248f4306619d17b6e4354ed696513ab8c053846c307668b3207,supplied,supplied_manifest,datasets/train/images_train/32472.jpg
32475,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Proline Men Black & Yellow Colourblocked Polo T-shirt,32475.jpg,182e2df27990fed7ffae4d61e8dd90ce9210c6697e78e37d6123b2a8100ae52d,supplied,supplied_manifest,datasets/train/images_train/32475.jpg
32477,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Proline Men White T-shirt,32477.jpg,a022dd415a1f7d0e4203a3c1dd900b56fcc8bf2efccf07cb33cc8910ac418a17,supplied,supplied_manifest,datasets/train/images_train/32477.jpg
32480,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,Proline Men Multicoloured Striped Polo T-shirt,32480.jpg,34800e4631013ba4d159277fb1612aa0cb0dc837183a8111aa70d8ca00bdbd0e,supplied,supplied_manifest,datasets/train/images_train/32480.jpg
32487,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012,Sports,Proline Grey Melange Shorts,32487.jpg,05220bc68f729181a45275741cd9cf0ba4ea1f17c313151c9ee0c1b8ebd769b4,supplied,supplied_manifest,datasets/train/images_train/32487.jpg
32490,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Proline Men Blue T-shirt,32490.jpg,7a6a80eb776a0e2d869c3b05053137dfb0591b8998eb1ae900a0f6d4d98ec9de,supplied,supplied_manifest,datasets/train/images_train/32490.jpg
32492,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012,Casual,Proline Men Olive T-shirt,32492.jpg,b77e0b1034259cf5c28d0888855b6e6119f4d0061458a97a194b74930790f225,supplied,supplied_manifest,datasets/train/images_train/32492.jpg
32494,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Converse Men Diamond OX Black Shoes,32494.jpg,eb3788608b46f04b5bbd5bb776aac5a57fee14eacf0b55a5ad30cca1ae61490b,supplied,supplied_manifest,datasets/train/images_train/32494.jpg
32495,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Converse Men CT Diamond Print HI Black Shoes,32495.jpg,5b80840887b39a80df00034a5c7a38d6b08b85c1abc532afaf43979feec7684e,supplied,supplied_manifest,datasets/train/images_train/32495.jpg
32496,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Converse Men CT AS 08 3D HI Blue Shoes,32496.jpg,23466cec697cc10d0038589f73047347b3578b4142d2eb0ba221d520a1308493,supplied,supplied_manifest,datasets/train/images_train/32496.jpg
32497,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Converse Men CT AS 17 NYC Grey Shoes,32497.jpg,afb2ebbf1a7372c2129a4251558d58b9c175ab426c73be001da7250a4b41749f,supplied,supplied_manifest,datasets/train/images_train/32497.jpg
32498,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Converse Men CT AS 17 NYC White Shoes,32498.jpg,5e8822ac3bc65abb0c64bf150e9fe5d82d24bead1a40ebf27aa4dcf0296ad192,supplied,supplied_manifest,datasets/train/images_train/32498.jpg
32502,Men,Apparel,Topwear,Shirts,Brown,Summer,2012,Formal,Scullers Men Striped Brown Shirt,32502.jpg,dfc19b991d41c2d07a628fda46a5578d0c14e96b728da71cbea19cb606088079,supplied,supplied_manifest,datasets/train/images_train/32502.jpg
32504,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Scullers Men Purple Shirt,32504.jpg,86aebd200ab9cdf7849c2a435b47a7657d1508f074163118bca1ea53ff8fad9f,supplied,supplied_manifest,datasets/train/images_train/32504.jpg
32506,Men,Footwear,Sandal,Sandals,Brown,Summer,2013,Casual,Franco Leone Men Brown Sandals,32506.jpg,eee7e9a9a850b328b70e904df13fd4a8888689f8204b6ef9ed95e5a0dc641e17,supplied,supplied_manifest,datasets/train/images_train/32506.jpg
32507,Men,Footwear,Sandal,Sandals,Black,Winter,2015,Casual,Franco Leone Men Black Sandals,32507.jpg,385bb02e8bac64e3e120a8ed50ef36b5128a066bcc2415d9cefaa97f7afda407,supplied,supplied_manifest,datasets/train/images_train/32507.jpg
32508,Men,Footwear,Sandal,Sandals,Brown,Winter,2015,Casual,Franco Leone Men Brown Sandals,32508.jpg,dd1ab3ed16f4bc8f5934b4671827a3c626287589e75671bef5c09ef2d255a31e,supplied,supplied_manifest,datasets/train/images_train/32508.jpg
32511,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Slip On Black Formal Shoes,32511.jpg,ceaa911e51d821bd44b159edc3f9badad7c484dade058203f84aced251c5dff4,supplied,supplied_manifest,datasets/train/images_train/32511.jpg
32512,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,32512.jpg,891a5506f47b778b793c206b00dee86f32134418e2a8581f7d8faff807d107cd,supplied,supplied_manifest,datasets/train/images_train/32512.jpg
32513,Men,Footwear,Sandal,Sandals,Brown,Winter,2015,Casual,Franco Leone Men Brown Sandals,32513.jpg,e60cab9c2e6ad6586230b7394ee0cedaeedeea6f3055c3162e1d52f119a95fa5,supplied,supplied_manifest,datasets/train/images_train/32513.jpg
32514,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2013,Casual,Franco Leone Men Black Flip Flops,32514.jpg,2b9740e88507b632a165db245e1adaf7bb0e41afafd2841d3d0cb6b4673983c0,supplied,supplied_manifest,datasets/train/images_train/32514.jpg
32516,Men,Footwear,Sandal,Sandals,Black,Summer,2013,Casual,Franco Leone Men Black Sandals,32516.jpg,7bac2344fa19bad45ef7991fc7e6332fc000a94eac48922c0feca0d1ddddb2df,supplied,supplied_manifest,datasets/train/images_train/32516.jpg
32517,Men,Footwear,Sandal,Sandals,Brown,Summer,2013,Casual,Franco Leone Men Brown Sandals,32517.jpg,83c1630b396ba510531461bdc8b6c50fc335ad544bf82735e6670e1743d1f257,supplied,supplied_manifest,datasets/train/images_train/32517.jpg
32518,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Franco Leone Men Black Formal Shoes,32518.jpg,53b3bcc5d85ef5a34333bc1fcecbddcb4f0d77750d3ebdede236f5751cadd386,supplied,supplied_manifest,datasets/train/images_train/32518.jpg
32519,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013,Formal,Franco Leone Men Boot Brown Formal Shoes,32519.jpg,fd148f7b3ed11119670014234b4fcd8df3e98b9f509246c60870830648c0dcb6,supplied,supplied_manifest,datasets/train/images_train/32519.jpg
32520,Men,Footwear,Sandal,Sandals,Black,Summer,2013,Casual,Franco Leone Men Black Sandals,32520.jpg,851bb70b8a46e8a5a3296eab2e8c2e7bb1ac1775523430b21d1a7c09d7b4adc1,supplied,supplied_manifest,datasets/train/images_train/32520.jpg
32522,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017,Casual,Tonino Lamborghini Forza For Men Fragrance Gift Set,32522.jpg,0106d8156abd258dc84b2ae9fecd55f18da1ebbc99a3cbcb9c9189968640e529,supplied,supplied_manifest,datasets/train/images_train/32522.jpg
32523,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017,Casual,Tonino Lamborghini Feroce For Men Fragrance Gift Set,32523.jpg,422795773c3210f5d15c6b8f2a0ab7ade35900f5bafa23371a8cb6ba6b39f09d,supplied,supplied_manifest,datasets/train/images_train/32523.jpg
32525,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017,Casual,Tonino Lamborghini Men Mitico Perfume,32525.jpg,18c742ebc6a0211cd78428070d0e9635f664e53da38a3cbe0e87d57a5811a76b,supplied,supplied_manifest,datasets/train/images_train/32525.jpg
32526,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017,Casual,Tonino Lamborghini Men Feroce Perfume,32526.jpg,9d856b4640f8d7048b0cbbc82d126cf1ec182faa271dd6927062c1820eefc37f,supplied,supplied_manifest,datasets/train/images_train/32526.jpg
32527,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Tonino Lamborghini Men Forza Deo,32527.jpg,fdd8c59d0483c2adbfc073baa1d2413ad25916934b2d6a1f5fe4a7811afaeb7c,supplied,supplied_manifest,datasets/train/images_train/32527.jpg
32528,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,2017,Casual,Tonino Lamborghini Men Mitico Deo,32528.jpg,a5f1b2d5c0fdbaec2172cae98d23f5694618cb9a5b44f5cd6876603ac6e7b76b,supplied,supplied_manifest,datasets/train/images_train/32528.jpg
32529,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017,Casual,Tonino Lamborghini Men Feroce Deo,32529.jpg,f42dee64d1e6cf1460dabf3c883dace8683f50412997022227f45490a9addb5b,supplied,supplied_manifest,datasets/train/images_train/32529.jpg
32530,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Tonino Lamborghini Men Pack of 2 Deos,32530.jpg,fe2c9390a93af23d5e7ee10ecff1ebb955568af0152656f044c81aceccf58aa8,supplied,supplied_manifest,datasets/train/images_train/32530.jpg
32531,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Tonino Lamborghini Men Pack of 3 Deos,32531.jpg,7eeabf514768a5fb663877a2d40a1024ffd5d9517e4b053f749fb0f4a63c2f9c,supplied,supplied_manifest,datasets/train/images_train/32531.jpg
32532,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,Playboy Men London Perfume,32532.jpg,3ceb14e64058a46b92804f5555a3bceca1b50b76bcebc0bc0aaa17482356fb6a,supplied,supplied_manifest,datasets/train/images_train/32532.jpg
32533,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017,Casual,Playboy Men Hollywood Fragrance Gift Set,32533.jpg,3755a66f154349ab8d36ca1c295a5a63484775575c4015be5fef652c432ab676,supplied,supplied_manifest,datasets/train/images_train/32533.jpg
32534,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017,Casual,Playboy Men Vegas Fragrance Gift Set,32534.jpg,162cdf274d9339487c4eb4e7ad7313323152f72e50e63e339f81195d42c8cb85,supplied,supplied_manifest,datasets/train/images_train/32534.jpg
32536,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017,Casual,Playboy Men Malibu Fragrance Gift Set,32536.jpg,739486103b5c0a7b844b4c509c3e434ce124106f1202ce6253847795a01cae63,supplied,supplied_manifest,datasets/train/images_train/32536.jpg
32537,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men Hollywood Perfume 100 ml,32537.jpg,acb75423f6fc178b32707bab447e8466b2584e49c62d094896ee771f758488e1,supplied,supplied_manifest,datasets/train/images_train/32537.jpg
32538,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,Playboy Men Ibiza Perfume,32538.jpg,3528a05c648f77e4f74a50b979d27d70a3e2a0dcf40f23cc3a23978f2420bbf5,supplied,supplied_manifest,datasets/train/images_train/32538.jpg
32539,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men Malibu Perfume,32539.jpg,a3b08e045c3871fc819fcb80d022727fac8a3248e41b5c837a3e01459b3ec8c4,supplied,supplied_manifest,datasets/train/images_train/32539.jpg
32540,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men Miami Perfume,32540.jpg,9d06ce2454079bd568bdb813b9460d95f5e350ebb11c35df83ccd54878141331,supplied,supplied_manifest,datasets/train/images_train/32540.jpg
32541,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men Vegas Perfume 100 ml,32541.jpg,2a5b54ffddd3009ca6e5420552173604e756436258943d680d569c065865682f,supplied,supplied_manifest,datasets/train/images_train/32541.jpg
32542,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men New York Perfume,32542.jpg,35d1aed797ffbff0bad60e4dc8970a591a65b365303e0b0e66e4009d6e40490d,supplied,supplied_manifest,datasets/train/images_train/32542.jpg
32543,Women,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Playboy Women Play It Spicy Deo,32543.jpg,47457a5e31b148ff18ef42efe9d9a72583d20c9d65323b117a7ffd42eef20456,supplied,supplied_manifest,datasets/train/images_train/32543.jpg
32544,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Playboy Women Play It Lovely Perfume,32544.jpg,ab35aa1aa2fc4f22a7bd71ad89d9262084619a3ed4ccd64236137277a98c5fac,supplied,supplied_manifest,datasets/train/images_train/32544.jpg
32545,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Playboy Women Play It Sexy Perfume,32545.jpg,8051d9c6e93ba30298f7139ab9b99d80221d505288506b29de5d3e7b6a91def9,supplied,supplied_manifest,datasets/train/images_train/32545.jpg
32546,Women,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Women Play It Spicy Perfume,32546.jpg,845797d19101ddb0e4b8a6972d06bd94b5534150d2889eacdd042c4d7494d80a,supplied,supplied_manifest,datasets/train/images_train/32546.jpg
32547,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Playboy Men Ibiza Deo,32547.jpg,ae5d56aa4d6e7faa25dca833ae2bc33b1d81408d7c7d01ebe6fc7e6d758a1b52,supplied,supplied_manifest,datasets/train/images_train/32547.jpg
32548,Women,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017,Casual,Playboy Women Play It Rock Perfume,32548.jpg,0fdba6ede70a6c29e5af9c8c5fc3f3182ada181ef03dffc2a1288146de2c9a55,supplied,supplied_manifest,datasets/train/images_train/32548.jpg
32549,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Playboy Men Set of 2 Deodorant Body Sprays,32549.jpg,ba8fa8c63266f67f7054bb92fd477cc1acc8c856ea5c2a63893ac8a016e449b0,supplied,supplied_manifest,datasets/train/images_train/32549.jpg
32550,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Playboy Men Pack of 3 Deos,32550.jpg,3d3e44677f6458c4800272df94b8865e9b476f0f3ea6e438ef7152c27ef8ff2e,supplied,supplied_manifest,datasets/train/images_train/32550.jpg
32551,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men Ibiza Perfume & Deodorant Set,32551.jpg,02f118b42906cd4abacfdc0afb173f795fd097cd78e265925c0ab5e583e1ca4a,supplied,supplied_manifest,datasets/train/images_train/32551.jpg
32552,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Playboy Men Black Shoes,32552.jpg,9b7fc187d88f341a919235eb58ea2d1c5ec4b66a7d9f3564e3d878fec7e447e3,supplied,supplied_manifest,datasets/train/images_train/32552.jpg
32553,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,Playboy Men Brown Shoes,32553.jpg,6391a7b07f6c585807f4b235f493bc0dfb400350b56a35a469834954a229cc6d,supplied,supplied_manifest,datasets/train/images_train/32553.jpg
32554,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Playboy Men Black Shoes,32554.jpg,2fc263d09b7893b8e7f05364d05f3cc0a4da7670a4058cc5c17eedaf55ce2505,supplied,supplied_manifest,datasets/train/images_train/32554.jpg
32555,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013,Casual,Playboy Men White Shoes,32555.jpg,d7da448f4c0d69caaedd54f94ca8c24b58ddf2e6088d11bed54664f63a48cbbc,supplied,supplied_manifest,datasets/train/images_train/32555.jpg
32556,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Playboy Men Blue Shoes,32556.jpg,f31e8d4da4c0af7b7737f012a64379eb9f70475b5397fdabbf64df5cd40783af,supplied,supplied_manifest,datasets/train/images_train/32556.jpg
32557,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2013,Casual,Playboy Men Red Shoes,32557.jpg,9133d0ceefcc832bca15ea5513dc0da3ec0a033334249a5e65516d819f7458a3,supplied,supplied_manifest,datasets/train/images_train/32557.jpg
32558,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Playboy Men Blue Shoes,32558.jpg,a7730f5bef6ae88eb29e33a2fb1ae54eb1e852c28173e8b21174182619a51c1b,supplied,supplied_manifest,datasets/train/images_train/32558.jpg
32561,Women,Apparel,Bottomwear,Jeans,Peach,Summer,2012,Casual,ONLY Women Peach Jeans,32561.jpg,beef6002ea5f51d649bb42a4e512f7096b95a079a8b3b4c3af12f5a4c0c5975b,supplied,supplied_manifest,datasets/train/images_train/32561.jpg
