id,articleType,group_id
29782,Trousers,5552dda8bd08808eb23d2a0ce7f7a1e09bf3f1d7c9c28750c08e386fa3e48631
29787,Tshirts,029d49af37f25a5a9f8212e8303da87dd316060abdba7139ef2790bbe3bf81bc
29789,Tshirts,ab7d4dfa15667b2c992e2726dfa04222e5f7126b6a37011da1322e6dc233762b
29795,Shirts,f4bbd58def366abc68860436d0c281245d6d8bfa71550457d797fcd0f7228496
29797,Shirts,3020fe63d57a11c5531d66784de0bce9d97cd3a83ee2c2a17c3ae6fc40a18507
29820,Shirts,d8ce48eb1879ea2ea7b63aceaa41f40f27e099ffea1cf3530bf3da1f69877d3c
29852,Trousers,f3afabbbfbdf679b2c9ebb8979d518e3ad1127b7293f3bff3a7d9aab06834624
29863,Sunglasses,57e29b28afb485b2db62c9e8c683312bba4130fd65d33b1817222a3e6e69ffc7
29867,Sunglasses,02f00717a99ed24012b9f14aa405a733401c2787f8dc2587d40f75238f764d87
29869,Sunglasses,62c92c90fa052a51c582b9d914da95c8166e1b8f3be4faa86d0b9f9b392a95d5
29874,Sunglasses,918339890453c98be9715763699b215d54339752bc7a6a0cc7f739f7a90ad0b5
29880,Sunglasses,09741530494c9596c1dddb190b389a34f1bd73260350f9afa36f95549058063c
29881,Sunglasses,2b52207ab361e211d2d9d401f2e22dfff6a58d481e6372de7d7c9f04b84767c5
29885,Sunglasses,a058c3d6a524db7331dadd316c86d6b80407b9e779cc4bc02051c80e3b803b35
29908,Watches,4177c0673e11b37759562739e5a81ccae24d71e21d75e473ed750379cd6c7204
29917,Watches,8964e7f0da5e27021dbf654bece0104cb02cd649ee219ff0a73ab2d0b07c3893
29920,Watches,2788d1ab5382f8acb9b1853ae98b7eeebfb925ea871eada54bc173eac838038d
29927,Watches,7eed7a36a8a6d5a97d04fd592f859da605d0a0d293be4f5c1b59b59bd31cd4ae
29928,Watches,ac50b6e91bc37167a26054306e9289a92d7775f757faa12467b22e3dcba6af10
29929,Watches,fef6692e878429dcf3b2b1decc1911b188b9aa8f67ddc81096573d34d6358233
29945,Watches,55fbbb4ce7bb356609006780b8eb03635d9986032523ef6f56d9932f2beb8f5e
29960,Sunglasses,4e1499b92c19262b8e22b29b91a7ed6b7017e52c118688fdec6d9cbde026059a
29977,Watches,49c65cf7d17dbfe555e6caaac10b079d16daa40bbee336e32269c0cddcfcd6ba
29979,Watches,27fc91189adf09545a6d483914953c9150831dd7b2341107f0d073e8f2867893
30041,Watches,be019703dfbc39328d240ef712476d4b7b8c092bff990de18c9ca2978c9b6afe
30058,Watches,4a4b3804e86ca685c15b7e8d0b061074f09cf15d45aae4f465ab1306dc934ffd
30063,Watches,f129cbd96606f8d82917c7461b39c7c1aae0078e8d4a9c60730ef24e469ec3c3
30067,Watches,fad727df4f14e2b7d819835816b08b5210262793fbaa49ed36bafb3fd486168d
30082,Watches,6f8e2bc04c5e0ef1a82796a84a0d4cc93b2d3cc6b05c0a011cc179ad28497cab
30087,Watches,8afc29fd668b371621ae56fb1c03d2b8a3a82a94e5630d5ce364dcf15dfd2efc
30095,Watches,ada1c9837153335ce141d20e824415f517b56072190cd3696035b4fdf19ddfe1
30102,Jeans,b50ddcbceb4750ff09d01f38319a201597d781f225dffae07bae74e02c0c63f2
30106,Shirts,b9d587235357b88e03ce4dbaa36d1f04b0b2e55cb8f578f94c5172d063dc6d87
30140,Tshirts,2c52854fb3a49d2493008fe18e718fc6c0833563a4b7d8103318e5b8f8c77564
30142,Tshirts,9a1f290b0181441211067d7fac490a82483808a94c8421bb4b994512b5cf1f73
30144,Tshirts,a396f47c37545a7377675f2dc0ce2bc9866b552291f333cc5036ff1bfd31c594
30145,Tshirts,4ef1258ca088d60adbb8cb06f9e11f9f602bd7d0026cccd49e746953430a1d7d
30147,Caps,02a6f629c04b0d797ed2651bbf1f7ff31746b0ba921ca9951029ae1ffe9ec397
30159,Wallets,fb714d2e38722664dee8a83ba6af67346551eaea4e5e09118056be852a7f2388
30162,Watches,f4b70fb46e256864bd35344a7f009a8e48751aead9e43f5f413e7aa49a42733a
30182,Backpacks,79f6b66eb8090c723fbb53b3f07dace910195e078a1e719ec13ee23e8a7f15a5
30191,Laptop Bag,ce4ac39f8b788827e9337c39c361b6a7f375a1fc500a6bcb344ccdc3bad3df89
30197,Backpacks,24b5d1a0de22c60ee538768340e6d869d53d894bb5c0b56514e8ae6a503a16df
30199,Backpacks,618dd900c5af0ea3781debca44e9e489d97f5305db1e6bb225b11b4176548064
30202,Backpacks,4e5d5da1c0fe413dedcb66cdaba57b04b166c3581f6e8ec629095b50abd1cbb2
30206,Socks,df2d2d5ac0b4e3a44cfd1d3480d9b1b0c2f9240b5ea349bcaa3226c409daf17d
30228,Shirts,af5a15192ad44c343755651d76399e22769ade45e8ae122f5bccd45e619fd3d6
30233,Casual Shoes,f1a5a523f26deae91069b9494dcd79c447448ede0a1c6eaab849cdcd895ef485
30240,Casual Shoes,e92c8ccfe3470d5e0fce35d6079075e0ad6a8d167a14911fad643377af8f7be9
30241,Flip Flops,575cbe790168b424281c3132bc7bf1119013dac564093477041c266c2d6f1adf
30245,Flip Flops,dff2aa60366869b5733ecc5a642aa9b4ff4ce15125b75b31c98b23b84deb518d
30255,Casual Shoes,1daa95237523ce283b0433055c9ce3a473a6cd429257aaabe1196ee9e3c87c78
30257,Casual Shoes,9273e82c1a1f9eb6e917105ef111f569500903dfbaaae131b25771fe7aeb9992
30279,Sunglasses,aeb0d6915f1c161f0c5af33c255f77d77b114dde9019c183e357b7c3a9fb69fa
30285,Sunglasses,9f255b863ab7576e81e1fccbbbcc442b3cfaa4749f7eef925cbc9d2b7b8888ca
30302,Tshirts,c9d55bd7735dca02f0c5d42c4fb832c934f77d535b212d40ca9c532fe97e2102
30306,Tshirts,36485cb9fd7debe47fc603908a3adbc35dd3378edf6d47ede1f749057b83621d
30312,Tshirts,0f9ec3a7b1cc4811ec18038dbd1566510f2bc4ee6100eaff1382c19a3ee085f3
30315,Tshirts,fe275280f5e55a11df565ed30d1c58498771ef9a1d56be2cd93a01a318a39d99
30320,Tshirts,45ea2f50839621662ee781494931c4eafabc8a5e25aac09ac360140c528e2eb9
30323,Tshirts,d9acb897170fa3c5f3f8873507a27dc3c5c9d062e1e75820843862f0f7e0e63b
30324,Tshirts,4735cdff70d8e42f638499d0339756bda2f951a70ea02fd86c591c27a2aaef49
30328,Tshirts,f08fd355fccb46085b25e3c5f1809f68b324e4e2b8f06d9901fc51460100f4cf
30330,Tshirts,394a582dadbffc3a935a72a682a376cc5c309284f57483fdb98bd322b2caf844
30335,Tshirts,c9170fd07edbdd9f1290de103839e605bcc2b2fa1e1823bfaffcc35a35def1ff
30344,Tshirts,8467b2571636b7a4da9d1f026d1e250ffbd26d17e8b9cd94739534418dcabd1d
30354,Tshirts,ec5d8cc43139e4039f52a5d9148d29ec7db1e778d6258f0c359b643f8783ec0a
30356,Tshirts,16f0153d3ad36cde9c5bff621eedf2d38e06d0aa87743d77f0023045c96ed6e7
30358,Tshirts,8aad02b2224a1d17da877f57a73ee9484799543baa6e855c0c6bc33a837472ab
30359,Tshirts,40126507a35d6a968f7e7731165c290cb0a9459d0bbe9220285d7675b0acc50e
30411,Jeans,7b960dc567001be324cb787ffd6871db423b7e7bb93da19021a471b3e30372a1
30412,Jeans,9b6a7a8525dc75ab66eebf3da8a6028e4f2f802605b40d91c86b1632235228ee
30415,Jeans,c9b38a90092b4df4a573a3bd0f2805c35d32d724e80e668d96b623573caa216c
30464,Bra,2e6b1dff68d3a234404cc299b5b893fafebd26db7a96a97ef41fd8dec1625395
30484,Bra,4f75897b213dcd8ce56b102d18bbaed33706edd5424ccdc5c01e2d4a447c7c19
30487,Bra,ed37102624d3fba75f350418fed5969911d84f3773844726fd4631da5199e14e
30499,Bra,f275b600b574f61289cdf4bab1b079db8ae96c025e537db8a5ae9225a9d3200f
30515,Bra,49f714b36969b4677b9d6dbd3cc451cc75282896cbaa6cce50887412313658b0
30535,Bra,7fee56d53d85da0242cd3902b7b3cad3abd3cc65bee7b8501a73792197e5a95c
30539,Socks,f619300fb0f436f4705690591f97c024d6dbfd75db66a6783987569ff3f043fb
30542,Socks,3fbd7951eeeba1b012ebd84bbeb80c0b2057dfd7e8f79ae2511bb1629c6f7e03
30546,Socks,65743b75945fc1a7524f973a41a035e07cdf9c7bef248e3f18e275c1aeca6d81
30551,Tshirts,7048d0f5a522d501892bfc7e6477e5d3bb149422f27458116de69023c4140533
30555,Sunglasses,d51f91c921f44905885240e404b27942d846cd688b386d88cf2d3f25a90f25ff
30561,Sunglasses,e22c3d34ef3805c2c816dbd635dfa5aad148fcb2d54a95be04aa23f674c9725b
30562,Sunglasses,b657a6995aacfbfb7d098ec7c3af1852e8eb1e277d6a9a119677dc084b53167f
30564,Sunglasses,0db6090ef166c9bf546d3e063be64c73efba3f8a4954ddac01c9170b9b5d3b2e
30565,Sunglasses,ff97557eb1faac6078c8b963bbe446041bcad5f799f544d47cbfc743c928f784
30566,Sunglasses,b50c55180d84160759f60d619b9a1705f97154e14bdb42fef8b17cfbb4806b53
30587,Tshirts,5e940b24aed4d01998b97f56d537401a39ffb5178dd46c62a8f90e92c4623ffd
30592,Caps,3209e766e77595da617785b4e7c0201bc21c80a9bf0e93ec51a5f3cdb261abe2
30599,Shorts,a157f7c28e1440d7b79394445ad22f250f793dfd8e6fd143d84e8dd57c31b20f
30604,Track Pants,d2744c069f64a0e4791771bb35e8f879c2411e83a9f59129b36838d653cf3f25
30605,Track Pants,55eb845156cee4f5ae4098bb1e801445b84146aa20e9049e1a38426b11ef99c6
30616,Track Pants,b0bac3d43be4ee954321866f232e988ae63e129c88dbb759ce29dc84c901a915
30619,Tshirts,8e934608b3c34b8c412efb848f7d77d040c082c4c6b53c00473948855bc7551b
30635,Tshirts,3a431bd969e317504d88162bff2a18d4ad91a8fde8f76cb32939ef71682cde17
30638,Shorts,aaa511e97a49ed8dad2b7df398926f4deb1d59e68575f114ea42716431d33a36
30639,Shorts,33e90eec3bd52102828a79fa744f3168dedb3bde0d4d19a9b0f71511fc34dcb2
30645,Tshirts,1a775114e413755cfb7a94d4f75c1a8ae99717bd7fdc23177988bd8cfb52c0db
30668,Sunglasses,5c3d8886154ebd77d6abb7c23edd94e718399c05eb546929b983595932bd831e
30679,Sunglasses,894106101abcd3f23cc25a4ea11885a7b1722c159b2f974a8f3d43c86ed79685
30682,Sunglasses,893b5ffbe0e1207dbd56af56d9571d810d544eaf7ada0c7ac35e9f1b2621d49a
30693,Heels,422ac1a984c8b33b2ecdf6a811625da5401c884fac72ed40d6b398d35f3cb50e
30695,Flats,95c012749a076a80f7b9b030f7af923e9bc02f634c0d4ac60caf7f8ec17fd84a
30696,Clutches,0e735029de2921caa437ceee82cc11c9a2fc46c768ee3c6c9cbdae8cb737ef9b
30705,Clutches,5e5559d22d976c07cd4be24074535f0828ffb7c7668d6b50293f1251b0b1b751
30713,Clutches,7fc803834cef2195755894241e62e17594967c6edd17e668887d1eece868b270
30720,Kurtas,28f4cd20e56a22c143bdf294925e8e4f11a83f8b59244e11193ff60f055624f1
30721,Kurtas,93c3afcecc14449bb8ca38762c1427645784092948f34f1dc0b09ddfdfe46837
30727,Salwar,29c83457ca76c0c8cb9dfdd09ea3a1e6a3048637a11f4cc9751af2d4665e1a09
30734,Churidar,4525878e2c8a0af5f78b22685738e6e56f0549c4875d18171c208c492f18040b
30737,Waistcoat,aca5fa97d91313f00d8e987bd7efc7bee937c337f322ad093fa0e395b07fd550
30739,Nehru Jackets,eb383bc0b9d047eab431af70977ac8d5fb23430530d02daddcd389c5e1ccf35a
30768,Kurtas,b3bdc0de3b4ebf2634f850ab3917d2aff1e456eaf420e20518b66698615452d9
30779,Kurtas,469beae773a64d5083e82c472792e5a297ed14605be749a9aec88d4c410adb9f
30781,Kurtas,257ccca5e9bbd023fbae2fb47c619c37a4a86601210c123f8b1cbda77311ecfc
30791,Kurtas,6bb914d219d00883f8864c384eaabae69d00eff350ec0e3ab4eab26fe6b49a9b
30792,Lounge Pants,85c027eb2d4a7387dfec7b4d7af1d9d5df6720d7c5978b91114ac4237170d8d8
30796,Shirts,ffe4daab40570c7bc3e7b9d0a5d3503fa199807317087d507fbe9de3f24d4845
30802,Shirts,3b251c4ee81755ad3b2bd169b51fb0472844d82603018fb4b8afaee070108786
30804,Shirts,750fd46baced8f21ecb9a8d106c25421e0097f2602a691e481289700cc1af10e
30809,Churidar,13a121b0f4840c8cd276808c0d516aaaed2def153907c2e932fe3988348231da
30810,Leggings,48a700972c8abde8383342c3473506c80b8505c5c0c0f78c129e90f47bb804bd
30821,Churidar,8b5e2a9fe8b525d0f52461530faaeb109d46404e92c1fbe778ee7aa5c2234d48
30831,Churidar,6aeaee7beaddee0780edd7fb5d1f73973ffcc0dcce21b62c978006525a92a83c
30849,Kurtas,c5579995df82a1884a9429d1f2e5960892b1120db9e237092edf8bddcf77ebf1
30864,Kurtas,e61fd4fde65fe5fe4782ca13278c1dc5e066bfc7c523109dee2e40b8b355d121
30865,Kurtas,7670f9e3cb0364e3f3003db53484de2eeb41ca6a8e53674d47af9017fa9a5d88
30874,Kurtas,f566e5fa270b38f3d5a1f08061ba0610fdd3c94c795588c45b0eed39c4d74e25
30875,Kurtas,496439d21855e874cb1d644be20acdc3f35253774cd5cadaf3a2a4d8b7045e62
30883,Kurtas,055ead2295970da03d9c3f01feef1922155edd4fbd6bac54c8a4c56ad4d1c10d
30889,Kurtas,81b0c1d5f87bad22400a1aad3236229b819ca16ac4fffab3d97f26f11c0ee31c
30891,Kurtas,4047abb884b4d6380f07179388817022324ce2b74fa6c5a535058af977208ea1
30903,Salwar,087ce1e50b9800a651961951d4d4f159d1ef1ed09fbce149178163cd0d2434d1
30911,Kurtis,ee38f1f43f2269361585b7bf54fcb62d497ba336042fe9097e0547afb9f7d92e
30920,Trousers,63ca64664881252a42b3fd16d7e7738ce8a0a93fe50133cb0c188c5c7ff6e70b
30921,Trousers,83516a3394dc017230efc4a4564accecc6e8d7aecd6bc7be540851011fb648e8
30929,Skirts,7506023a50e80f07013af9c065ba30cdec176f1b4e389128f0c83b3fce9fce41
30933,Kurtas,c353b02ee245ec57fa83c0d0ac3159a38bdf6d3f0e12e4748540a153387cc486
30934,Kurtis,8276f66c030818907df698d29b72b7bcfb3b693dc1fa02c5443577bfd1bbbad0
30935,Kurtis,56e4d3aad756717e32a611e72517b01280d9ded45ff0fbac7d1532b9547b6179
30939,Kurtis,4a2a02814d688b344b8f078c85111fb55a59372a206004d36a9dc32f30e8a004
30948,Tops,383b7f9924769652327fd6a67edb3d62bec83807becd4872249716364ff8f72c
31015,Shirts,dead505897066dba53314f2c1a39dc194006293d2433173a75d167e3859097ca
31018,Trousers,55f4061c5588f9315ef8cf16fdd2fb53fe5f9390301d2ee1b773665f6c234b87
31028,Shirts,2f3b44f42be16efb0936a122591ec8f56e27780ad90f0fb952a1baf950430d4a
31057,Shorts,151e8469730a835eba8b4ce31d7903f7f7f274a85fd5d25cdd3eeae8edf1eea8
31059,Dupatta,517ef318e2a0b368dd0ce38db2f0c28ffbcc1fd85c3c021ab65483d92ecdd3d2
31099,Shirts,924d677cb1d82854688c9893611bdeb2fc4525f30bd6e743096267b8594012c7
31111,Jeans,bd01667aaaa782012e5d9146dacb7096a89782321d9cbe818d9ce593d4941ca0
31117,Tops,6d23686d1d313b3313e99fb919e75f71c14602aff1d04a151417436f2ce9fc43
31156,Tshirts,05f5ae339ba6d8be3d0c97be25d7b888b953cf880428c6440e16419a2f6ce1bf
31159,Tshirts,3cfdc50892682ad7c848817c15188b021ff30d7314548d7d953fa09bae5c2281
31161,Blazers,1c048d032066f97f660ed84606ce60c319d1970f9c5ebe29ac69cae9aac5d8fe
31178,Tops,a28003dfe6405aee7553c777b3c833d5479f068cdd8b0a2fe946a69db0e072db
31189,Wallets,acb91e685717084b78093c0f1fce4c51d7a97871e4c3d98bde33cc8414718086
31190,Accessory Gift Set,0d7eb625fd921db6542f42c22eca09ba768af8486ba3e90a69ae6cd67b753975
31206,Accessory Gift Set,b3731b5a5d430a7de7688258a2910d3c328241c4f5883dab4b2c37b2ef7e9fbe
31210,Sports Shoes,b34339372773bdf90b0ad48892bd5248d11c7af9723102bc9b164b044000a657
31211,Sports Shoes,0d878fc4d308bdaf6a212d9f6ad67137b8894223a5421c987459c242c4e713ab
31221,Capris,94c3c7cd0635ec4836c690a311ded310c300c9b943ebe7ebbcee540286e5a13e
31231,Shorts,691dcacd16e363bf9b79b586e6445a0d4ae4fad3d19470f3401047a162cbefbc
31249,Tshirts,fc03a8205f42bbe5c4e30bf2558918dddfaeae9e77a192b3e32a82993cb1c5b0
31253,Tshirts,6545b15cd8fc17ad20698d315ef0f909d953062b3ebb482ade1d83f84763cfb3
31258,Tshirts,90aaa129ccd5b2af2dd012f6762464aad474b28f0e4af09538f9c09fd0e8902e
31261,Tshirts,0e5b1fcbd6985611131a4eb4810d86c2cd3b39446b29f570bed8c57cdcdf1eaf
31262,Tshirts,7cccd752d7f705a2d0b68393b40e118c7863130276b4247ebfb6b8146aa35a02
31263,Tshirts,27baaa400fd744029bfb1ef414430f84587ff2c141f359fbf119152dd0256ce4
31277,Tshirts,1101e29165d28f7df56bda700bb71de9bb962d58accbb9dfac4236d0202d10d4
31279,Tshirts,97b3879fe83dca24e5404666fc61850ab6a65bd2c445cdd29e14a228d04038ef
31305,Kurtas,93faa43dd5a67211949196340d6f9414fba88b1839dab26396c24fc1074a2f1b
31306,Kurtas,1cd41506bd8a8f78d782ef613fa4b3183bea0092717f90ef971b4f3afc929423
31307,Kurtas,276bdf38165a27e5cd4688bcbc5abf094b085151cd95c6f3b2fa2a78991f830c
31316,Tops,4bc6969db44bd35f0066ac915d0511153eafbced48d6de2cbd3e1610d45cd9c6
31320,Kurtas,09ce49a8cd8b25f2b7deefb655bb248346e501e08a643879b8a46adc93606726
31330,Casual Shoes,c004c7cc2adb5a491f97a2460bcf6fa9e4221711737fd66ea5d82c6e98480057
31335,Jeans,bb893944c85ff0d56b8ad4a6f389beb719ee89156865c1d439d6cb736d5589cc
31338,Jeans,9e7541c3a808b96c448e195731581db34ed2e4992603d16da57e9bf81741e344
31340,Jeans,1b5b32a4b15d65c70efff6ed2ad0bb310852d63ab38f1f7c4d3d07e2ca621579
31365,Tshirts,be1d09ca0c6b642dd7c2fdba5f5286a8c52b12121cbb8f759020a523b72e21c4
31385,Tshirts,507763f1f980cf7a1b3872c596959f4af7794994e8058348fa8247f33de276ff
31435,Trousers,e20fbcc2ed683951d418eb735a02e0dd97caba365b6c26ae50081b908c37c446
31452,Tshirts,8c258fca11ffa718126315d984260adc38a4cbb8ba1eb49bb084505f210fe06e
31463,Tshirts,7b76ef60959bc8fb700e5ac39ac46fe8be6f22f8793640b59bb23eec2c3bef19
31488,Trousers,f30e0e71c8748420c2bc6f084a3fd087cd9b030fbd55e82baf566839a7b9fae1
31541,Tshirts,2829b33c5bcb1301e559a8f24936fbd092c8a1bc58c4eb12e29b639a584df1ab
31547,Tshirts,d6509f55040868c7ec0082bc1a2f1846199e117065eaf9613a26a3feb9ca2d5f
31550,Tshirts,30374cd06111c83b85021d7b5ccb32f11ea17b5b821c07eafdf7cd2501345688
31551,Casual Shoes,ab2f57e357e7cfdbb22aafd4499b29ddab59b40aba69bcd403f29f2b4fa6bd31
31571,Trousers,a2f26625828d0c3a45bf2bbe0ab77230e615d53dd2809b0518f5d04dc0d6d83a
31580,Tshirts,fb37595d459e02a661126994d247b89a27692352ef0e29150a145d01ae5fbe3e
31585,Tshirts,fb75d081364781291bb4ecd21f484c7ba436f884429e3727454a4b636ecc4e31
31587,Tshirts,fea1498b310efdf291ef74dfe64de38ba44ab07c7e19f140231837636cb17403
31588,Tshirts,3f1d68249f55670523c32df7536ef82a51ff01d865a0898d0eafa092fe25507e
31604,Tshirts,a5aa4e4b31203c72e2b5dc4a0160847f64a3f14b2aeae28360f4c57cb961b7c0
31605,Skirts,86a17940d2c8279ab7ce8ab21730eec24dfbecdfb47d1d0b8a9819bce096bbc5
31608,Backpacks,ec3ed1d5412af5cfe5e8213df871b65884e6ec371b6c02edf183d77315a8f307
31620,Shirts,7d8d1c9d743f3dd17891eb5fda96f6cc9e8b44b98b747c5c35197c7a58c69639
31640,Shirts,7d7d4542d4e636fd7012fce7f6f9800c700c3c966d0e881ff22c18fd14b4e47d
31673,Jeans,dfda88c0582703f1aa3442b93a99876ddf3386815c045bb159decf52cec49df2
31705,Earrings,a2709de25ca29a1e18dfd029f72443d63e39fe9acade5793a87c248402443f69
31710,Earrings,0870dc5964d83daae06987ce4ad8d0d21fb1b854036df998573a17c0066d8474
31722,Earrings,74753dc6e26f146564329060b68fa9fce3973ea2343cad9d1f1b1d3db2cbbb1b
31818,Watches,6ad61951906cd0b8f0f00e5b7cc83f614fe9db64b8eb09ad4df41ffa51c4c9c1
31821,Watches,d386b72cc520e891658b7dee46ebcad9d31257d810f10f4b56aff94f8ad75465
31822,Watches,6928bd5c6619b55acda0023ce40620544aa4cc5d606e21bfdfb854af239844dc
31837,Watches,1130ee26997736bbf4d38553a3c047e8c0b86286cd12da123581d29b9538b59a
31841,Watches,7436fd11c1783ddd063694ed85aa1ffe650ba3c92fa2c2e0e6637493aacb9d20
31846,Watches,22474fa44f50b359949534bf210efce64765d62db15960a3aa09ecd3fabe9078
31850,Watches,81c88d17cda2e7fed000c01d0af00e7c6d8309b456b4e3eef1873b900f7afa9d
31857,Watches,8d0eca776598db612e8f6117526232a89caaa62db9398257ca56cf4c2dae6e69
31862,Watches,95b5e5fc7e13946d413e3f322e854bdf28f1713847e7d136e1b7e286135984ad
31868,Watches,42673c4c938891435b7b0c2f84913f7b7f0fdc0b58e077431dd24e6665452b49
31875,Dupatta,27d8c2b1a48a59906dcef691061c34647c6a2254504232860cea4e3522c4d4e5
31876,Sarees,5e619917943232c9dcb5c7607c7041f08d53c6aed92940219f2f5125fab05b5d
31884,Stoles,4c744bdd666d002b2f7428ea5a918d8685c860e0097b298cf4212ae106fc9f4c
31890,Stoles,95fc6eabf633cb97bb1d2913da432b62050a784a9675d63c9b96323e86b23fac
31898,Briefs,9f8a413832ca61d312b43f5e9ce64e3b6f667af0f4ab48f6e04b7f42d0360ae5
31904,Briefs,05cc97dbc12ec024880f06012c009b4787dbc1190c7a8dcdaaecdea874956ed0
31909,Briefs,a26229b1c48a565141796892e4c9983c2df18c894cf6699e37ecad69043cfbbc
31919,Clutches,a3bc0b411b93ba20ff08bce67475bf691ebcb5eb9c85830cce933e8be3ff8e49
31946,Casual Shoes,0a92bc5a90ae0851509d134a95e0b310f9a246f07c9833cd7529cab61b549d72
31951,Sports Shoes,bfc79563a3328cff808175e70811bd1ca6c1826405ebdba934fc04c9d7265fc7
31953,Sports Shoes,d984bb61346613bd45e620c0643a5d55e5e9de94ee025aadb08a1556ce0e87e2
31958,Sports Shoes,78e858c54290c35f6e1119d0a5d48a9782c28e524113ac4f398f371ec6bac30a
31966,Casual Shoes,f488917373dfe9fbb2f95a62b97b5e0704688d29ef15944e8faf12b0f722ee7b
31974,Sports Shoes,b55e58db6e87344a160a4b96ef908a50e80f05e2508ca36bc337fd67ecdb44df
31977,Sports Shoes,a0d63f080b7f07a75c46b10cbf8758ed9013360ecf811b4ef113d7259f3d24b7
31990,Socks,89e2a9689567317354784ef360e28e21f0428cde330d9a1505e2731c5c94422f
31991,Socks,e6f73a4f1a27b6f209f51161c830c6b203e6432c68c9ca2bef1cfc51231a0837
31998,Socks,f882cfd3073ed75f862bac122a4c2e1e2c57e0762637eec86f0f5c33fc57a1a7
32008,Socks,367bfb3b838d57f35d4d35ac92cd83395688ff397939d3e09cf6e5f03bc6d330
32010,Socks,8e439c08efabb4e31db9eb757f5dd1447ea7fe5dd8442fc61984912058c11757
32037,Socks,3a7bbf1912ef8318d367420a1e6ab0c7f12fd327ef0ac18cd7ddc66c632e131d
32041,Socks,bbbde499b5a8ef6d876bb7081c19f5f55d271a5f44e3a632938c9eda2e59b7e8
32045,Socks,4bea1136fd729b9344892fde79cdd8fbcb4d5c1aaf6785200aa91ea1de93e596
32071,Boxers,33960236182446ebef7249cbe0e3fea727a7180b346c64a3db110389538a4ea5
32072,Lounge Shorts,2fdf58d75cce0b0e9e216704d3e6deb41bb776bf896d6949af6842c0b548feb0
32118,Briefs,6d0a16f2962f00220186d6e6814ebafa2460b4ec3c438514c2ab8e6f043dfa32
32158,Socks,4266024cb3558f0d65bee2569de0f40f4547a0688f0fdf4c96c6d297a00227c1
32159,Socks,f86d5026dcf1220d30c972c2f0e0823b949eef3cb7b45437a4f33346b9804e7f
32170,Socks,89af48016fe7444dfeb8e29acb37717db9e42fecdf5f709a340e9499d2270543
32181,Sports Shoes,1c8ae088a247f83bb6ec50ec62af5708ccd7a1962e24e73730e7e4f3f9f10277
32184,Flip Flops,3213d7f251c37dea5e3bd73976b43c839ccfee530df7cdad1c06dcd24a332ce3
32191,Sports Shoes,71d7842c46d744c557781bd7174fff15fbf9710ce63a7d4864f7fd7512b02551
32194,Casual Shoes,9e8cbbec202dc08835e79a2595fa0a1cbb2860c4a4962e22581e811cbe74cc85
32195,Sports Shoes,d2a35bd066785052558515c2475f546387eaad22c27bf7912f39b5be9e701385
32204,Kurtas,805f354865e9485f375239be4ea59d78d6682f1cae1066a503d4e6baadcc040d
32211,Kurtas,4926abc301cd8b1ae9d9d5cc165b02700ffdf31399bfdd4e681f1af957ecd435
32221,Kurtas,0cc11d781707bc3604be8f132050ac94100e57d0aa4c683fac12a1ee192cfb64
32222,Kurtas,25194af549b10acb25978688fa27d38a22e4bbad06a134fbfec8e5a19b774b2c
32243,Kurtas,9497a59a5e2276902009d82c609cede39cf21b6888c1661cbb2b7863a8c4281d
32246,Patiala,be16d3d07c066e07ddb2c47774a3b2b8a90b14f31a0a04fc6496c9616e0e77ad
32251,Skirts,5afc25cc7aede77368ae16371686a3aa77040f30786ea6a983601b21f6764b67
32252,Skirts,44e9fea889a8394d2ac88572aad557db00cf07f35a556542514b85985a02f3eb
32260,Kurtis,3df5395d7a446546947f075fadd52736491953531386c5b9ec19f0d9aaa0abfe
32270,Kurtas,81c0f15a9bd14ce2c893339c112c9c01c393e99459d976ae75effa69473a4c0d
32272,Kurtas,7866a13d725170775da88faed789ab1388567bc79e143bb2251efeb46324f092
32273,Kurtas,b797d365ef22e9a611f1d71a6484ec116a44c1c6fbd0bb3ea18922cca5d9aba6
32292,Watches,a948c1b2dfcb0808123ab1ab84450fe89d056e15279dc32cd08fbf8266ec4229
32294,Watches,495fc3039e3492d037d9da61baed62f2564794635b0bbde0b4025521cb6607d9
32304,Watches,6b965ca0add809475ba679d27c3cd4d4827c0df23bdec567183c6c63d526374d
32314,Watches,f708caf3860d734958245805f713117034bc563055076b2137b16a055f670a09
32315,Watches,87bcb9a6c4bf938a940e2c1fffb6563313f10cfe0cd55b9c337078b121252e56
32319,Watches,b1c86ecd11e919c55f716c66f0e7dd414c367b62309a12323c73b966e44dd6c7
32329,Watches,61f4fe4b45642123f18240c61ef30dd87e062e61d58aa6460b05cb707327f47b
32331,Watches,e25bb46c4dff27372f7e4ccd4340c8dc9728290e2a95aac7635d496d68007aa6
32338,Watches,144a9cc200c92abb7a27f3056c6201cdc1ba2d35a8a0bbfe4cf76971ce8226b8
32347,Watches,8b22c7011aa5e8c020acd2a3107008b36efd81fb7e5994c2b039232df03e460a
32350,Watches,5d2d0599b7b91282557b0c2bd9c6d187a32d2848964525d499027b6cea962978
32352,Watches,793b23748e8493a73e7ffe73bb114b4e93cf36dbc3cb12e77eebf0f37bb1edc2
32354,Watches,7aa851904bcd5e63769c4d414dfb45301c0977ab4848df3852a76482b17414f4
