id,split,position,data_source
34829,train,20950,original_fashion_dataset
34832,train,20951,original_fashion_dataset
34834,train,20952,original_fashion_dataset
34835,train,20953,original_fashion_dataset
34836,train,20954,original_fashion_dataset
34837,train,20955,original_fashion_dataset
34838,train,20956,original_fashion_dataset
34841,train,20957,original_fashion_dataset
34842,train,20958,original_fashion_dataset
34844,train,20959,original_fashion_dataset
34846,train,20960,original_fashion_dataset
34848,train,20961,original_fashion_dataset
34849,train,20962,original_fashion_dataset
34850,train,20963,original_fashion_dataset
34851,train,20964,original_fashion_dataset
34852,train,20965,original_fashion_dataset
34855,train,20966,original_fashion_dataset
34856,train,20967,original_fashion_dataset
34857,train,20968,original_fashion_dataset
34858,train,20969,original_fashion_dataset
34859,train,20970,original_fashion_dataset
34860,train,20971,original_fashion_dataset
34861,train,20972,original_fashion_dataset
34862,train,20973,original_fashion_dataset
34863,train,20974,original_fashion_dataset
34864,train,20975,original_fashion_dataset
34865,train,20976,original_fashion_dataset
34867,train,20977,original_fashion_dataset
34870,train,20978,original_fashion_dataset
34871,train,20979,original_fashion_dataset
34873,train,20980,original_fashion_dataset
34874,train,20981,original_fashion_dataset
34877,train,20982,original_fashion_dataset
34878,train,20983,original_fashion_dataset
34880,train,20984,original_fashion_dataset
34883,train,20985,original_fashion_dataset
34886,train,20986,original_fashion_dataset
34887,train,20987,original_fashion_dataset
34888,train,20988,original_fashion_dataset
34891,train,20989,original_fashion_dataset
34892,train,20990,original_fashion_dataset
34898,train,20991,original_fashion_dataset
34900,train,20992,original_fashion_dataset
34901,train,20993,original_fashion_dataset
34903,train,20994,original_fashion_dataset
34904,train,20995,original_fashion_dataset
34905,train,20996,original_fashion_dataset
34906,train,20997,original_fashion_dataset
34907,train,20998,original_fashion_dataset
34910,train,20999,original_fashion_dataset
34914,train,21000,original_fashion_dataset
34915,train,21001,original_fashion_dataset
34918,train,21002,original_fashion_dataset
34920,train,21003,original_fashion_dataset
34921,train,21004,original_fashion_dataset
34922,train,21005,original_fashion_dataset
34924,train,21006,original_fashion_dataset
34926,train,21007,original_fashion_dataset
34927,train,21008,original_fashion_dataset
34928,train,21009,original_fashion_dataset
34929,train,21010,original_fashion_dataset
34930,train,21011,original_fashion_dataset
34931,train,21012,original_fashion_dataset
34932,train,21013,original_fashion_dataset
34933,train,21014,original_fashion_dataset
34934,train,21015,original_fashion_dataset
34935,train,21016,original_fashion_dataset
34936,train,21017,original_fashion_dataset
34938,train,21018,original_fashion_dataset
34939,train,21019,original_fashion_dataset
34941,train,21020,original_fashion_dataset
34942,train,21021,original_fashion_dataset
34943,train,21022,original_fashion_dataset
34944,train,21023,original_fashion_dataset
34946,train,21024,original_fashion_dataset
34947,train,21025,original_fashion_dataset
34948,train,21026,original_fashion_dataset
34949,train,21027,original_fashion_dataset
34950,train,21028,original_fashion_dataset
34951,train,21029,original_fashion_dataset
34952,train,21030,original_fashion_dataset
34953,train,21031,original_fashion_dataset
34954,train,21032,original_fashion_dataset
34956,train,21033,original_fashion_dataset
34957,train,21034,original_fashion_dataset
34958,train,21035,original_fashion_dataset
34959,train,21036,original_fashion_dataset
34960,train,21037,original_fashion_dataset
34961,train,21038,original_fashion_dataset
34962,train,21039,original_fashion_dataset
34966,train,21040,original_fashion_dataset
34967,train,21041,original_fashion_dataset
34968,train,21042,original_fashion_dataset
34969,train,21043,original_fashion_dataset
34971,train,21044,original_fashion_dataset
34972,train,21045,original_fashion_dataset
34973,train,21046,original_fashion_dataset
34974,train,21047,original_fashion_dataset
34975,train,21048,original_fashion_dataset
34976,train,21049,original_fashion_dataset
34977,train,21050,original_fashion_dataset
34978,train,21051,original_fashion_dataset
34979,train,21052,original_fashion_dataset
34980,train,21053,original_fashion_dataset
34981,train,21054,original_fashion_dataset
34983,train,21055,original_fashion_dataset
34984,train,21056,original_fashion_dataset
34985,train,21057,original_fashion_dataset
34987,train,21058,original_fashion_dataset
34988,train,21059,original_fashion_dataset
34989,train,21060,original_fashion_dataset
34990,train,21061,original_fashion_dataset
34991,train,21062,original_fashion_dataset
34992,train,21063,original_fashion_dataset
34993,train,21064,original_fashion_dataset
34994,train,21065,original_fashion_dataset
34995,train,21066,original_fashion_dataset
34996,train,21067,original_fashion_dataset
34997,train,21068,original_fashion_dataset
34998,train,21069,original_fashion_dataset
34999,train,21070,original_fashion_dataset
35001,train,21071,original_fashion_dataset
35002,train,21072,original_fashion_dataset
35003,train,21073,original_fashion_dataset
35004,train,21074,original_fashion_dataset
35005,train,21075,original_fashion_dataset
35006,train,21076,original_fashion_dataset
35007,train,21077,original_fashion_dataset
35009,train,21078,original_fashion_dataset
35010,train,21079,original_fashion_dataset
35011,train,21080,original_fashion_dataset
35012,train,21081,original_fashion_dataset
35013,train,21082,original_fashion_dataset
35014,train,21083,original_fashion_dataset
35016,train,21084,original_fashion_dataset
35018,train,21085,original_fashion_dataset
35019,train,21086,original_fashion_dataset
35020,train,21087,original_fashion_dataset
35022,train,21088,original_fashion_dataset
35023,train,21089,original_fashion_dataset
35024,train,21090,original_fashion_dataset
35025,train,21091,original_fashion_dataset
35028,train,21092,original_fashion_dataset
35029,train,21093,original_fashion_dataset
35030,train,21094,original_fashion_dataset
35031,train,21095,original_fashion_dataset
35032,train,21096,original_fashion_dataset
35033,train,21097,original_fashion_dataset
35034,train,21098,original_fashion_dataset
35036,train,21099,original_fashion_dataset
35037,train,21100,original_fashion_dataset
35038,train,21101,original_fashion_dataset
35039,train,21102,original_fashion_dataset
35040,train,21103,original_fashion_dataset
35041,train,21104,original_fashion_dataset
35042,train,21105,original_fashion_dataset
35043,train,21106,original_fashion_dataset
35044,train,21107,original_fashion_dataset
35045,train,21108,original_fashion_dataset
35047,train,21109,original_fashion_dataset
35048,train,21110,original_fashion_dataset
35049,train,21111,original_fashion_dataset
35050,train,21112,original_fashion_dataset
35052,train,21113,original_fashion_dataset
35053,train,21114,original_fashion_dataset
35058,train,21115,original_fashion_dataset
35059,train,21116,original_fashion_dataset
35060,train,21117,original_fashion_dataset
35061,train,21118,original_fashion_dataset
35062,train,21119,original_fashion_dataset
35065,train,21120,original_fashion_dataset
35068,train,21121,original_fashion_dataset
35069,train,21122,original_fashion_dataset
35073,train,21123,original_fashion_dataset
35075,train,21124,original_fashion_dataset
35077,train,21125,original_fashion_dataset
35078,train,21126,original_fashion_dataset
35079,train,21127,original_fashion_dataset
35080,train,21128,original_fashion_dataset
35084,train,21129,original_fashion_dataset
35085,train,21130,original_fashion_dataset
35087,train,21131,original_fashion_dataset
35088,train,21132,original_fashion_dataset
35090,train,21133,original_fashion_dataset
35092,train,21134,original_fashion_dataset
35093,train,21135,original_fashion_dataset
35095,train,21136,original_fashion_dataset
35096,train,21137,original_fashion_dataset
35097,train,21138,original_fashion_dataset
35099,train,21139,original_fashion_dataset
35100,train,21140,original_fashion_dataset
35103,train,21141,original_fashion_dataset
35104,train,21142,original_fashion_dataset
35105,train,21143,original_fashion_dataset
35106,train,21144,original_fashion_dataset
35108,train,21145,original_fashion_dataset
35109,train,21146,original_fashion_dataset
35111,train,21147,original_fashion_dataset
35114,train,21148,original_fashion_dataset
35115,train,21149,original_fashion_dataset
35116,train,21150,original_fashion_dataset
35118,train,21151,original_fashion_dataset
35123,train,21152,original_fashion_dataset
35124,train,21153,original_fashion_dataset
35125,train,21154,original_fashion_dataset
35127,train,21155,original_fashion_dataset
35129,train,21156,original_fashion_dataset
35130,train,21157,original_fashion_dataset
35131,train,21158,original_fashion_dataset
35133,train,21159,original_fashion_dataset
35134,train,21160,original_fashion_dataset
35135,train,21161,original_fashion_dataset
35136,train,21162,original_fashion_dataset
35138,train,21163,original_fashion_dataset
35143,train,21164,original_fashion_dataset
35144,train,21165,original_fashion_dataset
35145,train,21166,original_fashion_dataset
35146,train,21167,original_fashion_dataset
35147,train,21168,original_fashion_dataset
35148,train,21169,original_fashion_dataset
35152,train,21170,original_fashion_dataset
35161,train,21171,original_fashion_dataset
35162,train,21172,original_fashion_dataset
35165,train,21173,original_fashion_dataset
35172,train,21174,original_fashion_dataset
35176,train,21175,original_fashion_dataset
35177,train,21176,original_fashion_dataset
35179,train,21177,original_fashion_dataset
35180,train,21178,original_fashion_dataset
35182,train,21179,original_fashion_dataset
35183,train,21180,original_fashion_dataset
35184,train,21181,original_fashion_dataset
35185,train,21182,original_fashion_dataset
35186,train,21183,original_fashion_dataset
35187,train,21184,original_fashion_dataset
35189,train,21185,original_fashion_dataset
35191,train,21186,original_fashion_dataset
35192,train,21187,original_fashion_dataset
35193,train,21188,original_fashion_dataset
35195,train,21189,original_fashion_dataset
35197,train,21190,original_fashion_dataset
35199,train,21191,original_fashion_dataset
35200,train,21192,original_fashion_dataset
35202,train,21193,original_fashion_dataset
35203,train,21194,original_fashion_dataset
35205,train,21195,original_fashion_dataset
35206,train,21196,original_fashion_dataset
35207,train,21197,original_fashion_dataset
35208,train,21198,original_fashion_dataset
35209,train,21199,original_fashion_dataset
35211,train,21200,original_fashion_dataset
35212,train,21201,original_fashion_dataset
35213,train,21202,original_fashion_dataset
35214,train,21203,original_fashion_dataset
35216,train,21204,original_fashion_dataset
35217,train,21205,original_fashion_dataset
35219,train,21206,original_fashion_dataset
35223,train,21207,original_fashion_dataset
35229,train,21208,original_fashion_dataset
35231,train,21209,original_fashion_dataset
35233,train,21210,original_fashion_dataset
35234,train,21211,original_fashion_dataset
35237,train,21212,original_fashion_dataset
35239,train,21213,original_fashion_dataset
35241,train,21214,original_fashion_dataset
35242,train,21215,original_fashion_dataset
35243,train,21216,original_fashion_dataset
35244,train,21217,original_fashion_dataset
35245,train,21218,original_fashion_dataset
35248,train,21219,original_fashion_dataset
35258,train,21220,original_fashion_dataset
35260,train,21221,original_fashion_dataset
35261,train,21222,original_fashion_dataset
35262,train,21223,original_fashion_dataset
35263,train,21224,original_fashion_dataset
35266,train,21225,original_fashion_dataset
35267,train,21226,original_fashion_dataset
35269,train,21227,original_fashion_dataset
35271,train,21228,original_fashion_dataset
35277,train,21229,original_fashion_dataset
35282,train,21230,original_fashion_dataset
35288,train,21231,original_fashion_dataset
35300,train,21232,original_fashion_dataset
35301,train,21233,original_fashion_dataset
35304,train,21234,original_fashion_dataset
35305,train,21235,original_fashion_dataset
35306,train,21236,original_fashion_dataset
35307,train,21237,original_fashion_dataset
35308,train,21238,original_fashion_dataset
35309,train,21239,original_fashion_dataset
35310,train,21240,original_fashion_dataset
35311,train,21241,original_fashion_dataset
35312,train,21242,original_fashion_dataset
35313,train,21243,original_fashion_dataset
35314,train,21244,original_fashion_dataset
35316,train,21245,original_fashion_dataset
35317,train,21246,original_fashion_dataset
35319,train,21247,original_fashion_dataset
35320,train,21248,original_fashion_dataset
35321,train,21249,original_fashion_dataset
35322,train,21250,original_fashion_dataset
35323,train,21251,original_fashion_dataset
35324,train,21252,original_fashion_dataset
35325,train,21253,original_fashion_dataset
35326,train,21254,original_fashion_dataset
35327,train,21255,original_fashion_dataset
35329,train,21256,original_fashion_dataset
35330,train,21257,original_fashion_dataset
35331,train,21258,original_fashion_dataset
35332,train,21259,original_fashion_dataset
35333,train,21260,original_fashion_dataset
35335,train,21261,original_fashion_dataset
35336,train,21262,original_fashion_dataset
35337,train,21263,original_fashion_dataset
35338,train,21264,original_fashion_dataset
35339,train,21265,original_fashion_dataset
35341,train,21266,original_fashion_dataset
35362,train,21267,original_fashion_dataset
35363,train,21268,original_fashion_dataset
35378,train,21269,original_fashion_dataset
35381,train,21270,original_fashion_dataset
35382,train,21271,original_fashion_dataset
35383,train,21272,original_fashion_dataset
35384,train,21273,original_fashion_dataset
35386,train,21274,original_fashion_dataset
35392,train,21275,original_fashion_dataset
35395,train,21276,original_fashion_dataset
35397,train,21277,original_fashion_dataset
35399,train,21278,original_fashion_dataset
35401,train,21279,original_fashion_dataset
35402,train,21280,original_fashion_dataset
35403,train,21281,original_fashion_dataset
35404,train,21282,original_fashion_dataset
35405,train,21283,original_fashion_dataset
35406,train,21284,original_fashion_dataset
35407,train,21285,original_fashion_dataset
35409,train,21286,original_fashion_dataset
35411,train,21287,original_fashion_dataset
35412,train,21288,original_fashion_dataset
35414,train,21289,original_fashion_dataset
35416,train,21290,original_fashion_dataset
35418,train,21291,original_fashion_dataset
35419,train,21292,original_fashion_dataset
35421,train,21293,original_fashion_dataset
35422,train,21294,original_fashion_dataset
35423,train,21295,original_fashion_dataset
35424,train,21296,original_fashion_dataset
35426,train,21297,original_fashion_dataset
35427,train,21298,original_fashion_dataset
35428,train,21299,original_fashion_dataset
35429,train,21300,original_fashion_dataset
35430,train,21301,original_fashion_dataset
35435,train,21302,original_fashion_dataset
35439,train,21303,original_fashion_dataset
35441,train,21304,original_fashion_dataset
35459,train,21305,original_fashion_dataset
35462,train,21306,original_fashion_dataset
35463,train,21307,original_fashion_dataset
35464,train,21308,original_fashion_dataset
35465,train,21309,original_fashion_dataset
35466,train,21310,original_fashion_dataset
35467,train,21311,original_fashion_dataset
35468,train,21312,original_fashion_dataset
35469,train,21313,original_fashion_dataset
35471,train,21314,original_fashion_dataset
35472,train,21315,original_fashion_dataset
35473,train,21316,original_fashion_dataset
35474,train,21317,original_fashion_dataset
35475,train,21318,original_fashion_dataset
35476,train,21319,original_fashion_dataset
35477,train,21320,original_fashion_dataset
35478,train,21321,original_fashion_dataset
35479,train,21322,original_fashion_dataset
35481,train,21323,original_fashion_dataset
35483,train,21324,original_fashion_dataset
35484,train,21325,original_fashion_dataset
35488,train,21326,original_fashion_dataset
35489,train,21327,original_fashion_dataset
35490,train,21328,original_fashion_dataset
35492,train,21329,original_fashion_dataset
35493,train,21330,original_fashion_dataset
35496,train,21331,original_fashion_dataset
35497,train,21332,original_fashion_dataset
35501,train,21333,original_fashion_dataset
35504,train,21334,original_fashion_dataset
35506,train,21335,original_fashion_dataset
35511,train,21336,original_fashion_dataset
35523,train,21337,original_fashion_dataset
35525,train,21338,original_fashion_dataset
35530,train,21339,original_fashion_dataset
35531,train,21340,original_fashion_dataset
35532,train,21341,original_fashion_dataset
35533,train,21342,original_fashion_dataset
35534,train,21343,original_fashion_dataset
35537,train,21344,original_fashion_dataset
35538,train,21345,original_fashion_dataset
35539,train,21346,original_fashion_dataset
35540,train,21347,original_fashion_dataset
35541,train,21348,original_fashion_dataset
35543,train,21349,original_fashion_dataset
35546,train,21350,original_fashion_dataset
35552,train,21351,original_fashion_dataset
35554,train,21352,original_fashion_dataset
35555,train,21353,original_fashion_dataset
35556,train,21354,original_fashion_dataset
35558,train,21355,original_fashion_dataset
35560,train,21356,original_fashion_dataset
35561,train,21357,original_fashion_dataset
35562,train,21358,original_fashion_dataset
35563,train,21359,original_fashion_dataset
35565,train,21360,original_fashion_dataset
35566,train,21361,original_fashion_dataset
35567,train,21362,original_fashion_dataset
35568,train,21363,original_fashion_dataset
35571,train,21364,original_fashion_dataset
35573,train,21365,original_fashion_dataset
35574,train,21366,original_fashion_dataset
35575,train,21367,original_fashion_dataset
35578,train,21368,original_fashion_dataset
35579,train,21369,original_fashion_dataset
35582,train,21370,original_fashion_dataset
35586,train,21371,original_fashion_dataset
35588,train,21372,original_fashion_dataset
35589,train,21373,original_fashion_dataset
35590,train,21374,original_fashion_dataset
35591,train,21375,original_fashion_dataset
35592,train,21376,original_fashion_dataset
35625,train,21377,original_fashion_dataset
35626,train,21378,original_fashion_dataset
35632,train,21379,original_fashion_dataset
35641,train,21380,original_fashion_dataset
35643,train,21381,original_fashion_dataset
35644,train,21382,original_fashion_dataset
35645,train,21383,original_fashion_dataset
35648,train,21384,original_fashion_dataset
35649,train,21385,original_fashion_dataset
35650,train,21386,original_fashion_dataset
35651,train,21387,original_fashion_dataset
35652,train,21388,original_fashion_dataset
35653,train,21389,original_fashion_dataset
35654,train,21390,original_fashion_dataset
35656,train,21391,original_fashion_dataset
35659,train,21392,original_fashion_dataset
35660,train,21393,original_fashion_dataset
35661,train,21394,original_fashion_dataset
35662,train,21395,original_fashion_dataset
35663,train,21396,original_fashion_dataset
35664,train,21397,original_fashion_dataset
35665,train,21398,original_fashion_dataset
35666,train,21399,original_fashion_dataset
35668,train,21400,original_fashion_dataset
35671,train,21401,original_fashion_dataset
35673,train,21402,original_fashion_dataset
35674,train,21403,original_fashion_dataset
35675,train,21404,original_fashion_dataset
35676,train,21405,original_fashion_dataset
35678,train,21406,original_fashion_dataset
35679,train,21407,original_fashion_dataset
35680,train,21408,original_fashion_dataset
35681,train,21409,original_fashion_dataset
35682,train,21410,original_fashion_dataset
35683,train,21411,original_fashion_dataset
35684,train,21412,original_fashion_dataset
35685,train,21413,original_fashion_dataset
35686,train,21414,original_fashion_dataset
35687,train,21415,original_fashion_dataset
35688,train,21416,original_fashion_dataset
35689,train,21417,original_fashion_dataset
35690,train,21418,original_fashion_dataset
35692,train,21419,original_fashion_dataset
35695,train,21420,original_fashion_dataset
35697,train,21421,original_fashion_dataset
35698,train,21422,original_fashion_dataset
35699,train,21423,original_fashion_dataset
35700,train,21424,original_fashion_dataset
35701,train,21425,original_fashion_dataset
35702,train,21426,original_fashion_dataset
35703,train,21427,original_fashion_dataset
35704,train,21428,original_fashion_dataset
35705,train,21429,original_fashion_dataset
35706,train,21430,original_fashion_dataset
35707,train,21431,original_fashion_dataset
35708,train,21432,original_fashion_dataset
35709,train,21433,original_fashion_dataset
35711,train,21434,original_fashion_dataset
35712,train,21435,original_fashion_dataset
35713,train,21436,original_fashion_dataset
35714,train,21437,original_fashion_dataset
35716,train,21438,original_fashion_dataset
35725,train,21439,original_fashion_dataset
35755,train,21440,original_fashion_dataset
35782,train,21441,original_fashion_dataset
35783,train,21442,original_fashion_dataset
35784,train,21443,original_fashion_dataset
35786,train,21444,original_fashion_dataset
35788,train,21445,original_fashion_dataset
35792,train,21446,original_fashion_dataset
35793,train,21447,original_fashion_dataset
35794,train,21448,original_fashion_dataset
35796,train,21449,original_fashion_dataset
35799,train,21450,original_fashion_dataset
35800,train,21451,original_fashion_dataset
35801,train,21452,original_fashion_dataset
35802,train,21453,original_fashion_dataset
35803,train,21454,original_fashion_dataset
35806,train,21455,original_fashion_dataset
35807,train,21456,original_fashion_dataset
35810,train,21457,original_fashion_dataset
35813,train,21458,original_fashion_dataset
35814,train,21459,original_fashion_dataset
35815,train,21460,original_fashion_dataset
35816,train,21461,original_fashion_dataset
35817,train,21462,original_fashion_dataset
35819,train,21463,original_fashion_dataset
35820,train,21464,original_fashion_dataset
35821,train,21465,original_fashion_dataset
35826,train,21466,original_fashion_dataset
35827,train,21467,original_fashion_dataset
35845,train,21468,original_fashion_dataset
35846,train,21469,original_fashion_dataset
35848,train,21470,original_fashion_dataset
35873,train,21471,original_fashion_dataset
35874,train,21472,original_fashion_dataset
35875,train,21473,original_fashion_dataset
35876,train,21474,original_fashion_dataset
35879,train,21475,original_fashion_dataset
35880,train,21476,original_fashion_dataset
35881,train,21477,original_fashion_dataset
35882,train,21478,original_fashion_dataset
35883,train,21479,original_fashion_dataset
35884,train,21480,original_fashion_dataset
35886,train,21481,original_fashion_dataset
35887,train,21482,original_fashion_dataset
35888,train,21483,original_fashion_dataset
35889,train,21484,original_fashion_dataset
35890,train,21485,original_fashion_dataset
35891,train,21486,original_fashion_dataset
35892,train,21487,original_fashion_dataset
35893,train,21488,original_fashion_dataset
35894,train,21489,original_fashion_dataset
35896,train,21490,original_fashion_dataset
35897,train,21491,original_fashion_dataset
35898,train,21492,original_fashion_dataset
35900,train,21493,original_fashion_dataset
35902,train,21494,original_fashion_dataset
35903,train,21495,original_fashion_dataset
35905,train,21496,original_fashion_dataset
35907,train,21497,original_fashion_dataset
35908,train,21498,original_fashion_dataset
35909,train,21499,original_fashion_dataset
35910,train,21500,original_fashion_dataset
35916,train,21501,original_fashion_dataset
35917,train,21502,original_fashion_dataset
35918,train,21503,original_fashion_dataset
35925,train,21504,original_fashion_dataset
35927,train,21505,original_fashion_dataset
35928,train,21506,original_fashion_dataset
35930,train,21507,original_fashion_dataset
35931,train,21508,original_fashion_dataset
35933,train,21509,original_fashion_dataset
35934,train,21510,original_fashion_dataset
35935,train,21511,original_fashion_dataset
35937,train,21512,original_fashion_dataset
35939,train,21513,original_fashion_dataset
35940,train,21514,original_fashion_dataset
35941,train,21515,original_fashion_dataset
35958,train,21516,original_fashion_dataset
35968,train,21517,original_fashion_dataset
35970,train,21518,original_fashion_dataset
35971,train,21519,original_fashion_dataset
35981,train,21520,original_fashion_dataset
35983,train,21521,original_fashion_dataset
35984,train,21522,original_fashion_dataset
35985,train,21523,original_fashion_dataset
35987,train,21524,original_fashion_dataset
35988,train,21525,original_fashion_dataset
35989,train,21526,original_fashion_dataset
35990,train,21527,original_fashion_dataset
35991,train,21528,original_fashion_dataset
35992,train,21529,original_fashion_dataset
35993,train,21530,original_fashion_dataset
35994,train,21531,original_fashion_dataset
35995,train,21532,original_fashion_dataset
35996,train,21533,original_fashion_dataset
35997,train,21534,original_fashion_dataset
35998,train,21535,original_fashion_dataset
35999,train,21536,original_fashion_dataset
36000,train,21537,original_fashion_dataset
36001,train,21538,original_fashion_dataset
36002,train,21539,original_fashion_dataset
36003,train,21540,original_fashion_dataset
36015,train,21541,original_fashion_dataset
36016,train,21542,original_fashion_dataset
36017,train,21543,original_fashion_dataset
36018,train,21544,original_fashion_dataset
36019,train,21545,original_fashion_dataset
36020,train,21546,original_fashion_dataset
36021,train,21547,original_fashion_dataset
36022,train,21548,original_fashion_dataset
36023,train,21549,original_fashion_dataset
36025,train,21550,original_fashion_dataset
36028,train,21551,original_fashion_dataset
36031,train,21552,original_fashion_dataset
36034,train,21553,original_fashion_dataset
36035,train,21554,original_fashion_dataset
36036,train,21555,original_fashion_dataset
36037,train,21556,original_fashion_dataset
36038,train,21557,original_fashion_dataset
36039,train,21558,original_fashion_dataset
36040,train,21559,original_fashion_dataset
36043,train,21560,original_fashion_dataset
36044,train,21561,original_fashion_dataset
36045,train,21562,original_fashion_dataset
36046,train,21563,original_fashion_dataset
36047,train,21564,original_fashion_dataset
36048,train,21565,original_fashion_dataset
36049,train,21566,original_fashion_dataset
36050,train,21567,original_fashion_dataset
36051,train,21568,original_fashion_dataset
36052,train,21569,original_fashion_dataset
36053,train,21570,original_fashion_dataset
36054,train,21571,original_fashion_dataset
36057,train,21572,original_fashion_dataset
36058,train,21573,original_fashion_dataset
36059,train,21574,original_fashion_dataset
36060,train,21575,original_fashion_dataset
36062,train,21576,original_fashion_dataset
36063,train,21577,original_fashion_dataset
36064,train,21578,original_fashion_dataset
36065,train,21579,original_fashion_dataset
36066,train,21580,original_fashion_dataset
36067,train,21581,original_fashion_dataset
36068,train,21582,original_fashion_dataset
36069,train,21583,original_fashion_dataset
36070,train,21584,original_fashion_dataset
36072,train,21585,original_fashion_dataset
36074,train,21586,original_fashion_dataset
36082,train,21587,original_fashion_dataset
36084,train,21588,original_fashion_dataset
36086,train,21589,original_fashion_dataset
36087,train,21590,original_fashion_dataset
36088,train,21591,original_fashion_dataset
36089,train,21592,original_fashion_dataset
36090,train,21593,original_fashion_dataset
36093,train,21594,original_fashion_dataset
36094,train,21595,original_fashion_dataset
36097,train,21596,original_fashion_dataset
36098,train,21597,original_fashion_dataset
36102,train,21598,original_fashion_dataset
36103,train,21599,original_fashion_dataset
36104,train,21600,original_fashion_dataset
36105,train,21601,original_fashion_dataset
36110,train,21602,original_fashion_dataset
36111,train,21603,original_fashion_dataset
36113,train,21604,original_fashion_dataset
36114,train,21605,original_fashion_dataset
36117,train,21606,original_fashion_dataset
36118,train,21607,original_fashion_dataset
36119,train,21608,original_fashion_dataset
36121,train,21609,original_fashion_dataset
36122,train,21610,original_fashion_dataset
36125,train,21611,original_fashion_dataset
36127,train,21612,original_fashion_dataset
36128,train,21613,original_fashion_dataset
36129,train,21614,original_fashion_dataset
36130,train,21615,original_fashion_dataset
36132,train,21616,original_fashion_dataset
36133,train,21617,original_fashion_dataset
36134,train,21618,original_fashion_dataset
36135,train,21619,original_fashion_dataset
36136,train,21620,original_fashion_dataset
36138,train,21621,original_fashion_dataset
36139,train,21622,original_fashion_dataset
36140,train,21623,original_fashion_dataset
36141,train,21624,original_fashion_dataset
36142,train,21625,original_fashion_dataset
36143,train,21626,original_fashion_dataset
36144,train,21627,original_fashion_dataset
36158,train,21628,original_fashion_dataset
36164,train,21629,original_fashion_dataset
36184,train,21630,original_fashion_dataset
36185,train,21631,original_fashion_dataset
36199,train,21632,original_fashion_dataset
36200,train,21633,original_fashion_dataset
36202,train,21634,original_fashion_dataset
36203,train,21635,original_fashion_dataset
36205,train,21636,original_fashion_dataset
36206,train,21637,original_fashion_dataset
36207,train,21638,original_fashion_dataset
36209,train,21639,original_fashion_dataset
36211,train,21640,original_fashion_dataset
36212,train,21641,original_fashion_dataset
36213,train,21642,original_fashion_dataset
36215,train,21643,original_fashion_dataset
36216,train,21644,original_fashion_dataset
36218,train,21645,original_fashion_dataset
36219,train,21646,original_fashion_dataset
36220,train,21647,original_fashion_dataset
36221,train,21648,original_fashion_dataset
36222,train,21649,original_fashion_dataset
36223,train,21650,original_fashion_dataset
36224,train,21651,original_fashion_dataset
36225,train,21652,original_fashion_dataset
36226,train,21653,original_fashion_dataset
36227,train,21654,original_fashion_dataset
36228,train,21655,original_fashion_dataset
36229,train,21656,original_fashion_dataset
36230,train,21657,original_fashion_dataset
36233,train,21658,original_fashion_dataset
36234,train,21659,original_fashion_dataset
36235,train,21660,original_fashion_dataset
36236,train,21661,original_fashion_dataset
36237,train,21662,original_fashion_dataset
36239,train,21663,original_fashion_dataset
36240,train,21664,original_fashion_dataset
36243,train,21665,original_fashion_dataset
36247,train,21666,original_fashion_dataset
36248,train,21667,original_fashion_dataset
36249,train,21668,original_fashion_dataset
36250,train,21669,original_fashion_dataset
36251,train,21670,original_fashion_dataset
36252,train,21671,original_fashion_dataset
36253,train,21672,original_fashion_dataset
36254,train,21673,original_fashion_dataset
36255,train,21674,original_fashion_dataset
36256,train,21675,original_fashion_dataset
36258,train,21676,original_fashion_dataset
36259,train,21677,original_fashion_dataset
36260,train,21678,original_fashion_dataset
36261,train,21679,original_fashion_dataset
36263,train,21680,original_fashion_dataset
36266,train,21681,original_fashion_dataset
36267,train,21682,original_fashion_dataset
36268,train,21683,original_fashion_dataset
36269,train,21684,original_fashion_dataset
36270,train,21685,original_fashion_dataset
36271,train,21686,original_fashion_dataset
36272,train,21687,original_fashion_dataset
36273,train,21688,original_fashion_dataset
36274,train,21689,original_fashion_dataset
36275,train,21690,original_fashion_dataset
36277,train,21691,original_fashion_dataset
36278,train,21692,original_fashion_dataset
36279,train,21693,original_fashion_dataset
36280,train,21694,original_fashion_dataset
36281,train,21695,original_fashion_dataset
36282,train,21696,original_fashion_dataset
36283,train,21697,original_fashion_dataset
36285,train,21698,original_fashion_dataset
36286,train,21699,original_fashion_dataset
36287,train,21700,original_fashion_dataset
36289,train,21701,original_fashion_dataset
36294,train,21702,original_fashion_dataset
36295,train,21703,original_fashion_dataset
36296,train,21704,original_fashion_dataset
36297,train,21705,original_fashion_dataset
36298,train,21706,original_fashion_dataset
36303,train,21707,original_fashion_dataset
36304,train,21708,original_fashion_dataset
36307,train,21709,original_fashion_dataset
36308,train,21710,original_fashion_dataset
36309,train,21711,original_fashion_dataset
36312,train,21712,original_fashion_dataset
36313,train,21713,original_fashion_dataset
36314,train,21714,original_fashion_dataset
36317,train,21715,original_fashion_dataset
36318,train,21716,original_fashion_dataset
36319,train,21717,original_fashion_dataset
36323,train,21718,original_fashion_dataset
36324,train,21719,original_fashion_dataset
36325,train,21720,original_fashion_dataset
36329,train,21721,original_fashion_dataset
36331,train,21722,original_fashion_dataset
36332,train,21723,original_fashion_dataset
36333,train,21724,original_fashion_dataset
36335,train,21725,original_fashion_dataset
36342,train,21726,original_fashion_dataset
