id,gender,masterCategory,subCategory,articleType,season,usage,source,label_source
910440,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910441,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910442,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910443,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910444,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910445,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910446,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910447,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910448,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910449,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910450,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910451,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910452,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910453,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910454,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910455,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910456,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910457,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910458,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910459,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910460,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910461,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910462,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910463,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910464,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910465,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910466,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910467,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910468,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910469,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910470,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910471,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910472,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910473,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910474,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910475,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910476,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910477,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910478,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910479,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910480,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910481,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910482,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910483,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910484,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910485,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910486,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910487,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910488,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910489,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910490,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910491,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910492,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910493,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910494,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910495,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910496,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910497,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910498,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910499,Women,Personal Care,Eyes,Kajal and Eyeliner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910500,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910501,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910502,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910503,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910504,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910505,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910506,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910507,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910508,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910509,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910510,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910511,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910512,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910513,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910514,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910515,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910516,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910517,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910518,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910519,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910520,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910521,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910522,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910523,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910524,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910525,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910526,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910527,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910528,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910529,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910530,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910531,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910532,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910533,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910534,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910535,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910536,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910537,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910538,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910539,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910540,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910541,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910542,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910543,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910544,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910545,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910546,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910547,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910548,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910549,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910550,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910551,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910552,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910553,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910554,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910555,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910556,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910557,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910558,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910559,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910560,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910561,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910562,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910563,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910564,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910565,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910566,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910567,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910568,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910569,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910570,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910571,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910572,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910573,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910574,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910575,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910576,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910577,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910578,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910579,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910580,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910581,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910582,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910583,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910584,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910585,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910586,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910587,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910588,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910589,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910590,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910591,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910592,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910593,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910594,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910595,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910596,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910597,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910598,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910599,Women,Personal Care,Lips,Lip Gloss,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910600,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910601,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910602,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910603,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910604,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910605,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910606,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910607,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910608,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910609,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910610,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910611,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910612,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910613,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910614,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910615,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910616,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910617,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910618,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910619,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910620,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910621,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910622,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910623,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910624,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910625,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910626,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910627,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910628,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910629,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910630,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910631,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910632,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910633,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910634,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910635,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910636,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910637,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910638,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910639,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910640,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910641,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910642,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910643,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910644,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910645,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910646,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910647,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910648,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910649,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910650,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910651,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910652,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910653,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910654,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910655,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910656,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
